Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Accendo Technologies,https://www.crunchbase.com/organization/accendo-technologies-464f,"Human Resources, SaaS","Kuala Lumpur, Kuala Lumpur, Malaysia",Accendo Technologies is a cloud tech platform that integrates with core HRMS solutions and allows organizations to understand their talent.,"250,657",Active,2007-01-01,year,,,,,For Profit,https://accendotechnologies.com/,"They exist because companies struggle to align talent with business strategy and need a completely new approach to managing talent. Accendo Technologies is a cloud technology platform integrates with core HRMS solutions and allows organizations to understand their talent, identify talent risks, conceptualize strategies, assess candidates, match individuals to roles, and create development plans linked to their career growth. At the same time, the platform works with employees to help them understand themselves better, identify potential roles and career paths, and create development plans for their own growth aspirations.",Seed,,USD,
SoyaCincau.com,https://www.crunchbase.com/organization/soyacincau-com,"Internet, Mobile, News, Publishing","Kuala Lumpur, Kuala Lumpur, Malaysia","SoyaCincau.com is one of the most influential tech sites in Malaysia with a reputation of producing quality, unbiased content.","251,404",Active,2007-01-01,year,,,,,For Profit,http://www.soyacincau.com,"SoyaCincau.com is one of the most influential tech sites in Malaysia with a reputation of producing quality, unbiased content. The site is the definitive source in mobile and technology news and reviews.",,,,
Nettium,https://www.crunchbase.com/organization/nettium,"E-Commerce, Information Technology, Software","Kuala Lumpur, Kuala Lumpur, Malaysia",Nettium is a MSC status company in Malaysia focusing on software development and e-commerce.,"262,487",Active,2009-01-01,day,,,,,For Profit,http://www.nettium.net/,,,,,
NOSE,https://www.crunchbase.com/organization/nose,"Fashion, Shoes, Textiles","Selangor, Selangor, Malaysia",NOSE is a Malaysian fashion brand that produces women’s shoes and handbags.,"264,029",Active,2008-01-01,year,2016-08-24,day,,,For Profit,http://www.nose.com.my/,"NOSE is one of the most established brands in Malaysia with 10 outlet stores in major shopping malls across the country. The company also expanded to the Middle East in 2008, with seven franchised stores in the United Arab Emirates, Saudi Arabia, and Qatar.",M&A,,,
Etiqa,https://www.crunchbase.com/organization/etiqa,"Financial Services, Insurance","Kuala Lumpur, Kuala Lumpur, Malaysia",Etiqa is a locally-owned insurance & takaful company in Malaysia.,"265,613",Active,2007-01-01,day,,,,,For Profit,http://www.etiqa.com.my/,,,,,
AmTrust Mobile Solutions,https://www.crunchbase.com/organization/amtrust-mobile-solutions,"Information Technology, Mobile","Kuala Lumpur, Kuala Lumpur, Malaysia",AmTrust Mobile Solutions is a mobile solutions provider.,"271,526",Closed,2006-01-01,year,,,,none,For Profit,https://www.amtrustmobilesolutions.asia,"AmTrust Mobile Solutions is a mobile solutions provider. They are a global hub that connects your customers through the single most important device of that era, the smartphone. Their comprehensive range of services include device protection, repairs, trade-ins, and tech support for convenient and seamless solutions. Their brand philosophy is built on passion, innovation, and dedication to providing end-to-end support with quick, easy claims at the lowest cost.  Their value added solutions support your business and your customers for an uninterrupted digital life. Smartphones have become an essential part of people’s lives including yours and your customer’s. It’s a necessity, a personal assistant, a lifeline. Anyone can be faced with a broken phone, a victim of theft or the inevitable screen damage. They understand no two circumstances are the same so they offer a customized range of plans, giving your business the flexibility to invest in what you need based on your budget and priorities.",,,,
Firefly,https://www.crunchbase.com/organization/firefly-b6c6,Aerospace,"Selangor, Selangor, Malaysia",Firefly provides incredible value as well as convenient flight timings and excellent service to its passengers. ,"273,302",Active,2007-01-01,year,,,,,For Profit,http://www.fireflyz.com.my/,,,,,
Ortega Capital,https://www.crunchbase.com/organization/ortega-capital,"Financial Services, Trading Platform","Labuan, Labuan, Malaysia",Ortega Capital is a global trading service provider that helps traders fulfilling forex procedures.,"273,545",Active,2009-01-01,year,,,,,For Profit,https://ortegacapital.com,,,,,
Ultratrex Machinery,https://www.crunchbase.com/organization/ultratrex-machinery,"Industrial Design, Industrial Engineering, Manufacturing","Johor Bahru, Johor, Malaysia","Ultratrex Machinery specializes in the design and production of amphibious excavators, dredging pumps, and long-reach arm products.","274,772",Active,2008-01-01,year,,,,,For Profit,http://www.amphibiousexcavator.com,,,,,
lemon sky studios,https://www.crunchbase.com/organization/lemon-sky-studios,"Animation, Computer, Gaming, Video Games","Petaling Jaya, Selangor, Malaysia",lemon sky studios CGI art and animation studio that provides outsourced services to clientele including Microsoft Studios.,"276,469",Active,2006-01-01,year,2021-11-24,day,,,For Profit,https://www.lemonskystudios.com/,"Lemon Sky has grown to the forefront of the video game and animation industries as an art outsourcing studio, with 300 creative talents tailoring custom visual art solutions for our clients and partners.",M&A,,,
GB Network Solutions,https://www.crunchbase.com/organization/gb-network-solutions,"Internet, Virtualization, Web Hosting","Selangor, Selangor, Malaysia",GB Network Solutions has been setting the standard for reliability and performance in our industry since 2007,"277,965",Active,2007-11-01,day,,,,,For Profit,https://gbnetwork.my,"GB Network Solutions has been setting the standard for reliability and performance in our industry since 2007 and will be around for years to come. GB Network Solutions specialize in providing support dedicated server, vps, web hosting, colocation, domain name registration and SSL certificates. We are in business to provide the best possible internet services at competitive prices, with unbeatable legendary customer service and support. We will always keep the customer's needs in focus and strive to enhance the customer's experience, while building a solid business relationship.",,,,
Braintree Technologies,https://www.crunchbase.com/organization/braintree-technologies,"Agriculture, Artificial Intelligence (AI), Drones, Farming, Machine Learning","Seri Kembangan, Negeri Sembilan, Malaysia",Braintree provides drone services and AI-powered computer vision algorithm that brings precision and automation to agriculture.,"281,430",Active,2007-01-01,year,,,,,For Profit,https://braintreex.com/,"Braintree provides drone services and AI-powered computer vision algorithm that brings precision and automation to agriculture. The company also specializes in offering technologies in plantation mapping, plantation evaluation, plantation design and planning, plantation database development, and analysis. It was formed in Seri Kembangan, Negeri Sembilan.",Seed,,USD,
XOX BHD,https://www.crunchbase.com/organization/xox-bhd,"Mobile, Telecommunications","Petaling Jaya, Selangor, Malaysia",XOX is a telecommunication company that develops mobile virtual network operating services.,"285,838",Active,2005-01-01,year,2011-06-15,day,,,For Profit,http://www.xox.com.my,"XOX is a mobile communications firm that places an emphasis on disruption and innovation. They operate a firm that offers services linked to mobile applications and telecommunications. Both prepaid and postpaid services are their main sources of income. Preloaded talk time, prepaid top-up vouchers, call minutes, internet data, Roaming, SMS, and other services are provided by the corporation.",IPO,,,
Photobook Worldwide,https://www.crunchbase.com/organization/photobook-worldwide,"E-Commerce, Publishing, Software","Selangor, Selangor, Malaysia",Making personalised photo books.,"286,991",Active,2005-01-01,year,,,,,For Profit,http://www.photobookworldwide.com,"Dedicated to preserving memories, Photobook Worldwide is a company that believes in the value of people and life through turning your best memories into exquisite handmade photo books.  Since its set up in late 2005, Photobook Worldwide has expanded its presence to currently 100 countries worldwide, and growing. By making it easy yet fun to preserve memories, users can download its bookmaking software, Photobook Designer which has many creative features. Alternatively, its recently-launched line up of ready-made book templates, Readybooks, offers a variety of different-themed book designs, making sharing your story easy, quick and fun. Both the Photobook Designer program and Readybooks are compatible with PC and Mac. Embracing the value of people and life, Photobook Worldwide shares the passion of life's great moments and allow users to treasure their memories into photo books to last a lifetime, in fun and beautiful ways.",,,,
Web Bytes,https://www.crunchbase.com/organization/web-bytes,"Point of Sale, Retail, Software","Batu Uban, Pulau Pinang, Malaysia",Web Bytes is a tech company specializing in a cloud point of service system for businesses.,"287,144",Active,2008-01-01,year,,,,,For Profit,http://www.xilnex.com,,,,,
Siti Khadijah,https://www.crunchbase.com/organization/siti-khadijah,"E-Commerce, Fashion, Shopping, Women's","Selangor, Selangor, Malaysia","Siti Khadijah offers a wide collection of outfits, face masks and accesssories for women via the online stores.","289,524",Active,2009-01-01,year,,,,,For Profit,https://sitikhadijah.com,,,,,
Wasco Energy,https://www.crunchbase.com/organization/wasco-energy,"Energy, Infrastructure, Oil and Gas","Kuala Lumpur, Kuala Lumpur, Malaysia","Wasco Energy is a global integrated energy infrastructure group that provides pipeline, engineering and fabrication services.","290,764",Active,2006-01-01,day,,,,,For Profit,https://www.wascoenergy.com/,,,,,
SILKYGIRL,https://www.crunchbase.com/organization/silkygirl,"Beauty, Fashion, Personal Health","Shah Alam, Selangor, Malaysia",SILKYGIRL offers a complete range of high quality color cosmetics that will meet the needs of discerning consumers.,"291,854",Active,2005-01-01,day,,,,,For Profit,http://silkycosmetics.com,,,,,
BFM,https://www.crunchbase.com/organization/bfm,"Broadcasting, Information Services, Music, News","Selangor, Selangor, Malaysia","BFM is Malaysia's only independent radio station, focused on business news and current affairs.","295,858",Active,2008-09-01,month,,,,,For Profit,http://www.bfm.my,"BFM is Malaysia's only independent radio station, focused on business news and current affairs.  BFM's purpose is to build a better Malaysia by championing rational, evidence-based discourse as a key element of good policy decisions.  BFM applies its discourse-based approach to other programming areas such as entrepreneurship, health, fashion, the arts, sports and music, as well as to its executive education initiative, The BFM Business School.  BFM can be heard on frequency 89.9 MHz in Wilayah Persekutuan, Selangor and parts of Negeri Sembilan and Melaka.",,,,
Farm Fresh,https://www.crunchbase.com/organization/farm-fresh,"Consumer Goods, Farming, Food and Beverage","Johor Bahru, Johor, Malaysia",Farm Fresh specializes in farming and distributing dairy and plant-based products.,"296,570",Active,2007-01-01,year,,,,,For Profit,https://www.farmfresh.com.my,Farm Fresh specializes in farming and distributing dairy and plant-based products at leading supermarkets and hypermarkets across Malaysia and Singapore.,,,,
CYZ Solutions,https://www.crunchbase.com/organization/cyz-solutions,"Industrial, Oil and Gas, Rental","Brunei, Sabah, Malaysia",CYZ Solutions provides engineering and safety solutions for the oil and gas industries.,"306,139",Active,2005-01-01,year,,,,,For Profit,https://www.cyzsolutions.com,,,,,
Mobilityone Ltd.,https://www.crunchbase.com/organization/mobilityone-ltd,E-Commerce,"Kuala Lumpur, Kuala Lumpur, Malaysia",Mobilityone Ltd. is engaged in the business of providing e-commerce infrastructure payment solutions and platforms. ,"312,865",Active,2007-01-01,year,2007-07-13,day,,,For Profit,http://www.mobilityone.com.my/,Mobilityone Ltd. is engaged in the business of providing e-commerce infrastructure payment solutions and platforms. ,IPO,,,
Twistcode,https://www.crunchbase.com/organization/twistcode,"Artificial Intelligence (AI), Computer Vision, GPU, Machine Learning, Private Cloud, Quantum Computing, Software","Selangor, Selangor, Malaysia",Twistcode provides AI-as-A-Service,"313,885",Active,2006-01-01,year,,,,,For Profit,https://www.twistcode.com/,Twistcode® is an AI-as-a-service company based in Malaysia. It is the only AI company in Malaysia that owns a self-assembled A.D.A.M. (Accelerated Devices Always Massive) supercomputer - the fastest in Malaysia and ranked 88th in the world supercomputers High Performance Conjugate Gradient HPCG in June 2019,,,,
Pet World International,https://www.crunchbase.com/organization/pet-world-international,"Manufacturing, Pet","Selangor, Selangor, Malaysia",Pet World International is a manufacturer of pet food.,"322,794",Active,2006-01-01,year,,,,,For Profit,https://www.petworld.com.my,Pet World International is a manufacturer of pet food.,Private Equity,,USD,
MCOM Group,https://www.crunchbase.com/organization/mcom-group,"Advertising, Digital Marketing, Mobile Payments","Selangor, Selangor, Malaysia",MCOM is a mobile advertising platform that offers mobile payment and digital marketing solutions.,"330,501",Active,2005-01-01,year,2019-07-03,day,,,For Profit,http://www.mcommsg.com,"MCOM is an one-stop source of mobile solutions that provides mobile, content, and messaging solutions. Their supply chain and delivery capacity enable them to efficiently mobilize applications, content, and interactive technologies.",IPO,,,
Plomo Group,https://www.crunchbase.com/organization/plomo-group,"Consulting, Energy, Ports and Harbors, Training","Selangor, Selangor, Malaysia",Plomo Group is one of the emerging local Bumiputera providers of products and services to the maritime and Oil & Gas industry.,"337,489",Active,2008-01-01,year,,,,,For Profit,http://www.plomogroup.com,"Plomogroup is an approved Petronas Licensed SWEC code holder for various marine consultancy services mainly marine risk assessment / marine risk analysis, oil & gas support activity, health safety security environment (HSSE), marine transportation and man power supply. Ship management and chartering is another core business activity with various Petroleum Arrangement Contractors (PAC) such as Petronas Carigali, Exxon, HESS & Shell as their clients.  Malaysia ports plays a pivotal role in Malaysia development & Plomogroup is well positioned to train maritime related personnel with their various in house training model tailored made as requested by Johor Port, Malaysia Marine & Heavy Engineering (MMHE) & Pengerang Terminal Sdn Bhd to date.",,,USD,
TFP Solutions Berhad,https://www.crunchbase.com/organization/tfp-solutions-berhad,"Apps, FinTech, Telecommunications","Kuala Lumpur, Kuala Lumpur, Malaysia","TFP Solutions Berhad is a telecommunication, fintech and application platform.","339,899",Active,2008-01-01,year,,,,,For Profit,http://www.tfp.com.my/,,,,,
Sepang Aircraft Engineering,https://www.crunchbase.com/organization/sepang-aircraft-engineering,"Aerospace, Industrial Engineering","Sepang, Selangor, Malaysia","Sepang Aircraft Engineering is a subsidiary of Airbus, a global leader in aerospace, defence, space and related services.","344,375",Active,2006-01-01,year,2017-10-12,day,,,For Profit,http://www.sepangaircraft.com/,,M&A,,,
OhBulan!,https://www.crunchbase.com/organization/ohbulan,Media and Entertainment,"Petaling Jaya, Selangor, Malaysia",OhBulan! is Malay-speaking market and a potentially lucrative segment of the Malaysian media industry.,"344,985",Active,2008-08-01,month,2014-10-07,day,,,For Profit,http://www.ohbulan.com/,"OhBulan!, giving it a foothold in the Malay-speaking market and a potentially lucrative segment of the Malaysian media industry.",M&A,,,
