Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Alto Partners Multi-Family Office,https://www.crunchbase.com/organization/alto-partners-multi-family-office,"Angel Investment, Asset Management, Credit, EdTech, Financial Services, Funding Platform, Hedge Funds, Real Estate Investment, Venture Capital, Wealth Management","Singapore, Central Region, Singapore",A Multi-Family Office investment partnership in Asia comprising prominent entrepreneurs and next-generation wealth,"123,812",Active,2013-01-01,year,,,,,For Profit,http://www.alto-partners.com,"Alto Partners is the first Multi-Family Office founded by and for Asia’s entrepreneurs.​​  Since our establishment in 2013, we have invested in dozens of Southeast Asia's leading founders. ​Many entrepreneurs we backed with our financial and strategic capital have become Asia's most celebrated success stories.​ ​As we achieve exits alongside founders, we become the family office of choice for new entrepreneurial wealth, which is often re-invested into next generation start-ups. ​ This entrepreneur-focused cycle of venture funding, exits and re-investment underpins the growth of our family office, which today includes the founders of Gojek, Bank Jago, Kopi Kenangan, ​Jobstreet, Northstar and others from Asia's venture ecosystem. ​​",,,,
Vanitee,https://www.crunchbase.com/organization/vanitee,"Beauty, Lifestyle, Wellness","Singapore, Central Region, Singapore",Bridging the gap between beauty artists and consumers.,"133,189",Closed,2013-01-01,year,,,,none,For Profit,http://www.vanitee.com,Vanitee is a mobile app to discover new beauty trends and book beauty artists.,,4000000,USD,4000000
Zerowaste Asia (ZA),https://www.crunchbase.com/organization/zerowaste-asia-za,"Consulting, Waste Management","Singapore, Central Region, Singapore",Zerowaste Asia (ZA) is an environmental solutions firm.,"140,580",Active,2013-01-01,year,,,,,For Profit,https://www.zerowasteasia.com/,"ZA solves environmental problems for governments and industries by providing one-stop solutions and keeps the environment safe. Built on a solid foundation of research and technological competencies, we in ZA develop, integrate, and implement cutting-edge technologies to solve waste problems for clients from all sectors. We offer a selection of waste management solutions that cover technologies ranging in depth and breadth for clients with different needs.",,5000000,SGD,3687860
Express Melody,https://www.crunchbase.com/organization/express-melody,"Information Technology, Music","Singapore, Central Region, Singapore","Express Melody offers background music, fragrance, and smart digital signage.","143,057",Active,2013-01-01,year,2019-10-07,day,,,For Profit,http://www.expressmelody.com,"Express Melody provides services for a variety of industries, including food and beverage, hospitality, retail, background music, fragrance, and smart digital signage. For inquiries, email, telephone numbers, and physical addresses are available on their website.",M&A,2188000,SGD,1605656
Duriana,https://www.crunchbase.com/organization/duriana,"E-Commerce, Marketplace, Mobile","Singapore, Central Region, Singapore",Duriana is a mobile marketplace that allows users to sell and buy products.,"144,842",Closed,2013-01-01,year,2017-01-05,day,2017-01-15,day,For Profit,http://duriana.com,Duriana is a mobile marketplace for all things beautiful. Find beautiful things for sale in your area and list new or pre-loved items for free - all from your iPhone or Android phone.,M&A,3300000,USD,3300000
Sense Infosys,https://www.crunchbase.com/organization/sense-infosys,"Analytics, Big Data, Software","Singapore, Central Region, Singapore",Sense InfoSys is an emerging company that continuously strives to excite innovations and exploit big data opportunities.,"151,578",Closed,2013-01-01,year,,,,none,For Profit,http://www.senseinfosys.com/,"Sense Infosys is a mission-focused company. Priding ourselves on empowering clients to make superior decisions, we envision to be Singapore’s engineering great. Our core technology platform – KLAVER, streamlines the data acquisition process and employs intelligent fusion techniques to amalgamate data into an accurate, coherent picture. Making sense of data to craft informed, calculated decisions.",Early Stage Venture,2000000,SGD,1448477
Megafash Pte Ltd,https://www.crunchbase.com/organization/megafash-pte-ltd,"E-Commerce, Marketplace","Singapore, Central Region, Singapore",Marketplace & maker of e-commerce tools that small business owners love,"153,888",Closed,2013-01-01,year,2017-02-06,day,,none,For Profit,https://megaxstore.com/,"Discover independent designers - they aim to share, sell and showcase the good work of independent designers Founded in 2012, Megafash Pte Ltd (formerly Chic Kiss Love) aims to be the home of independent designers. They are a high tech e-commerce marketplace committed to creating the best online discovery and shopping experience via innovation. They are currently serving 250 sellers in Singapore and Malaysia.",M&A,320000,USD,320000
BaseRide Technologies,https://www.crunchbase.com/organization/baseride-technologies,"Analytics, Big Data, Logistics, Transportation","Singapore, Central Region, Singapore",BaseRide Technologies is a Singapore-based technology company focused on data analytics in transportation and logistics sectors.,"158,371",Active,2013-01-01,year,,,,,For Profit,http://baseride.com,"BaseRide Technologies is a Singapore-based technology company focused on data analytics in transportation and logistics sectors. The company offers cloud-based solution for planning, online dispatch and GPS monitoring, advanced analytics of transportation data, and optimization tools. Baseride Technologies was founded in 2014.",Seed,500000,USD,500000
Doctor Wealth,https://www.crunchbase.com/organization/doctor-wealth,"Advice, Financial Services, FinTech, Property Management, Retirement","Singapore, Central Region, Singapore",Dr Wealth is revolutionizing the financial advisory,"160,933",Active,2013-01-01,year,,,,,For Profit,http://drwealth.com,"Dr Wealth is revolutionizing the financial advisory industry by providing an online platform to handle comprehensive financial advice. Dr Wealth is the first company in Asia to help users achieve comprehensive financial planning at a minimal cost with technology. While there are many popular individual tools available, such as budgeting, investments etc. Dr Wealth sought to address all your financial planning needs.",Seed,640000,USD,640000
Contra,https://www.crunchbase.com/organization/contra,"Apps, iOS, Social","Singapore, Central Region, Singapore",Giving a voice to the millennials.,"163,441",Active,2013-01-01,year,,,,,For Profit,https://contra-app.com,"Contra is an online platform that enables its users to communicate with others. The application allows its users to post and view controversial topics. In addition, its users can provide their opinions of topics posted by others. They can publish content based on the categories provided by the platform. Contra was launched in 2013 by Rohan Kapur and Lenny Khazan.",Seed,100000,USD,100000
Fundwave,https://www.crunchbase.com/organization/fundwave,"Angel Investment, Finance, Financial Services, FinTech, Funding Platform, Online Portals, Real Estate, Robotics, Software, Venture Capital","Singapore, Central Region, Singapore",Software for private equity and venture capital funds,"166,237",Active,2013-01-01,year,,,,,For Profit,https://fundwave.com,"FundWave offers a fund administration solution for alternative funds such as Private Equity Funds, Venture Capital Funds, Fund of Funds and Real Estate Funds.  FundWave's flagship investor services software suite can perform complex allocations, calculate management fees and generate reports with compliance to the ILPA standard.",,,,
LawCanvas,https://www.crunchbase.com/organization/lawcanvas,"B2B, Enterprise Software, Legal, Software","Singapore, Central Region, Singapore",LawCanvas is a contract management platform for small businesses in Asia.,"167,378",Active,2013-01-01,year,,,,,For Profit,http://www.lawcanvas.com,"LawCanvas is a web service to help businesses create legal documents quickly and easily. It’s so easy to use that you can get a Non-Disclosure Agreement (NDA) done in under a minute. Whether you’re a law firm that produces tons of documents for its clients, or a business that needs to quickly close customer deals, LawCanvas delivers automated contracts so that you spend less time messing around in MS Word and more time with your customers. Visit us at: https://lawcanvas.com You can also find us on AngelList at: https://angel.co/lawcanvas",Seed,240000,USD,240000
