Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
AYP Group,https://www.crunchbase.com/organization/ayp-group,"Information Technology, Management Consulting","Singapore, Central Region, Singapore",Helping companies to manage their hybrid workforce across APAC through our innovative payroll and HR platform,"298,285",Active,2009-01-01,day,,,,,For Profit,http://www.ayp-group.com/,,,,,
Rice Communications,https://www.crunchbase.com/organization/rice-communications,"Advertising, Public Relations","Singapore, Central Region, Singapore",Rice Communications is a boutique communications agency that serves the Asia-Pacific region.,"302,451",Active,2009-01-01,year,,,,,For Profit,http://ricecomms.com/,"Rice Communications is a boutique communications agency that serves the Asia-Pacific region. Its services focus on three areas: public relations, digital communications, and marketing communications. The agency develops, coordinates, and executes strategic communications programs across Asia-Pacific for companies of all sizes with a focus on media relations, corporate communications, analyst relations, public affairs, media training, crisis management, and corporate social responsibility. It helps brands manage communities and create content to engage online audience. Its digital communications services comprise of digital audits, digital strategy development, community management of social media channels, content creation and curation, and influencer relations. Rice Communications guides and supports brands through the conceptualization, development, and communication of marketing campaigns and collateral. Its offerings in this area include positioning workshops, strategy development and planning, copy writing, management of collateral development, and management of events. The agency works with organizations across a broad range of sectors, including technology, hospitality, automotive, digital media, and financial services. Rice Communications was established in 2009 and is based in Singapore.",,,,
Niometrics,https://www.crunchbase.com/organization/niometrics,"Analytics, Software, Software Engineering, Telecommunications","Singapore, Central Region, Singapore",Niometrics is a network analytics company that provides solutions for Communications Service Providers (CSPs) to develop strategies.,"308,881",Active,2009-01-01,year,2021-06-29,day,,,For Profit,https://www.niometrics.com/,"Niometrics is a network analytics company that provides solutions for Communications Service Providers (CSPs) to develop strategies and decisions for new digital businesses, customer experience management, and network planning and optimization. Analyzing a combined base of over 500 million subscribers who consume and exchange over 60 PB of data daily, Niometrics' proprietary, full-stack Deep Network Analytics (DNA) technology extracts, processes, and transforms in real time complex network data into insights, enabling CSPs to take better and more timely actions to drive higher business ROIs.",M&A,,,
Qoo10 Singapore,https://www.crunchbase.com/organization/qoo10-singapore,"Consumer Electronics, E-Commerce, Internet","Singapore, Central Region, Singapore",Qoo10 Singapore provides a robust online marketplace where customers may shop in a highly safe and easy environment.,"311,373",Active,2009-01-01,year,,,,,For Profit,https://www.qoo10.com/,,Private Equity,,USD,
IIX Asia,https://www.crunchbase.com/organization/iix-asia,Financial Services,"Singapore, Central Region, Singapore",IIX is dedicated to creating vibrant social capital markets in Asia Pacific.,"329,469",Active,2009-01-01,year,,,,,For Profit,https://iixglobal.com/,"IIX operates two capital-raising platforms tailored for Social Enterprises at various stages of growth -- Impact Incubatorâ„¢ and Impact Partners and is developing a third -- Impact Capital the worlds first trading platform for securities issued by Social Enterprises. These platforms showcase Asian Social Enterprises seeking growth capital to a global audience of impact investors, giving these Social Enterprises greater opportunity to scale and expand their positive impact. IIX also works to develop the financial products and the Social Enterprise and Impact Investing ecosystem in Asia Pacific through its technical assistance, financial advisory, and financial product structuring services.",,,,
inSing,https://www.crunchbase.com/organization/insing,Information Technology,"Singapore, Central Region, Singapore",Be in the know of everything that's happening in Singapore with inSing!,"331,975",Closed,2009-01-01,year,,,,none,For Profit,http://insing.com,"Available on both online and mobile platforms, inSing is a one-stop destination that provides all the essential day-to-day information as well as comprehensive up-to-date coverage on local, international and entertainment news, events listings, food reviews and shopping deals. Think of inSing as your gateway to a large searchable database of local businesses, including restaurants, bars and an extensive listing of products and services. These include user generated reviews offering unbiased views that will help you make an informed decision. Navigating for information on what to do, where to go, or which business to engage is easy because you'll have the benefit of other people's experiences. It's like having Singapore at your fingertips.",,,,
Broctagon Fintech Group,https://www.crunchbase.com/organization/broctagon-fintech-group,"Blockchain, Cryptocurrency, FinTech, Information Services, Information Technology","Singapore, Central Region, Singapore","Broctagon Fintech Group offers multi-asset liquidity, brokerage technology solutions, and enterprise blockchain development.","339,673",Active,2009-01-01,year,,,,,For Profit,https://broctagon.com,"Broctagon Fintech Group is a multi-asset liquidity and technology provider headquartered in Singapore with over 10 years of established global presence in China, India, Russia, Cyprus, Hong Kong, Thailand and Vietnam. With our decade of serving satisfied clients in 50 countries, Broctagon is well-equipped to elevate companies through performance-driven and flexible turnkey solutions such as our liquidity aggregator technology, brokerage technology solutions, and enterprise blockchain development.",,,,
Suntory Beverage & Food Asia,https://www.crunchbase.com/organization/suntory-beverage-food-asia,"Food and Beverage, Food Processing, Wholesale","Singapore, Central Region, Singapore","Suntory Beverage & Food Asia is a food and beverage firm that provides wholesale distribution of groceries, beverages, and related products.","344,440",Active,2009-01-01,year,,,,,For Profit,https://suntorybeverageandfoodasia.com/,"Suntory Beverage & Food Asia is a food and beverage firm that provides wholesale distribution of groceries, beverages, and related products.",,,,
PMC,https://www.crunchbase.com/organization/pmc,Education,"Singapore, Central Region, Singapore",LEADING PHYSICS & MATHS TUITION CENTRE IN SINGAPORE.,"345,007",Active,2009-01-01,year,,,,,For Profit,https://www.pmc.sg/#home,"From the thousands of reviews, students are coming to PMC to have an edge over their peers. They want to have access to top-notch materials and precise lesson delivery and we are the reputable centre that provide these.",,,,
Instinct Asset Management,https://www.crunchbase.com/organization/instinct-asset-management,"Asset Management, Finance, Financial Services","Singapore, Central Region, Singapore",Instinct Asset Management is a family office focused on uncovering opportunistic investments.,"346,899",Active,2009-01-01,year,,,,,For Profit,https://instinct-am.com,,,,,
Fluid Touch,https://www.crunchbase.com/organization/fluid-touch,"Android, Apps, iOS, Software, Windows","Singapore, Central Region, Singapore","We create revolutionary note-taking and journaling apps for iOS, MacOS, Android, and Windows.","348,545",Active,2009-01-01,year,,,,,For Profit,https://www.fluidtouch.biz/,"Fluidtouch is a product development company. We are headquartered in Singapore with our development center in Hyderabad, India. We are a team of developers, technical architects, and designers who work to build internationally acclaimed apps. Our intuitive user experience, and easy accessibility on multiple platforms has gained us over 7 million paid downloads across the world. Founded in 2009, we have launched three outstanding note-taking and journaling apps, with our flagship app being - ""Noteshelf"". We have also launched the award-winning apps Whink and GoJournal. In the last 10 years of our success, we have received various accolades and reached milestones. We are the #1 productivity app in Japan and Korea. Noteshelf consistently ranks among the top ten productivity apps globally and Whink has received the “Editors Choice” award. We are constantly evolving our apps with more innovative features and technology to meet the expectations of our users.",,,,
HES Energy Systems,https://www.crunchbase.com/organization/hes-energy-systems,"Battery, Drones, Energy, Manufacturing, Renewable Energy, Robotics, Solar","Singapore, Central Region, Singapore",HES Energy Systems is regarded as one of the most advanced fuel cell and hydrogen storage technology developers in the world.,"348,816",Active,2009-01-01,year,2015-01-03,day,,,For Profit,https://www.hes.sg/,"HES Energy Systems established its first laboratories in Singapore in 2008.  From there, it began work with an international customer base in the unmanned aerial vehicles (UAV) sector, and later broadened its scope to ultra-light portable power systems, and off-grid remote sensor/communications power solutions.   HES Energy Systems is regarded as one of the most advanced fuel cell and hydrogen storage technology developers in the world, with system level energy densities that meet or exceed the performance targets set by US Dept. of Energy. It has worked under a US DARPA program in 2010 and 2011, focused on novel power solution development in the field of micro-UAVs, and more recently with a Japanese University for the DARPA robot challenge.   The company offers contract R&D services, and has developments running with several leading OEM UAV manufacturers and soldier systems suppliers around the world. It also offers off-the-shelf systems and componentry, as well as fully integrated systems for field deployment. The company has developed active hybrid electronics that manage and optimize energy efficiency among fuel cells, batteries and other energy harvesting devices such high-efficiency solar films.",M&A,,,
