Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
e27,https://www.crunchbase.com/organization/e27,"Digital Media, Events, News","Singapore, Central Region, Singapore",e27 is a media company that provides reports and news about the asian technology startup industry.,"51,871",Active,2007-01-01,year,,,,,For Profit,http://e27.co,"e27 is a media company focused on Asia’s technology startup ecosystem. The company provides reports on the latest news that impacts the technology startup ecosystem and technology industry, highlights web and mobile applications that emerge from Asia, profiles the founders behind these startups, and provides its readers with thoughts and insights from industry professionals and mentors. It also organizes the Echelon Conference, a technology startup event for entrepreneurs, innovators, investors, government organizations, and technology companies to impart their knowledge and passion to delegates. e27 was founded in 2006 and is based in Singapore.",Early Stage Venture,3465000,USD,3465000
Attune Technologies,https://www.crunchbase.com/organization/attune-technologies,"Health Care, Health Diagnostics, Information Technology, Software","Singapore, Central Region, Singapore",Attune Technologies is a visionary healthcare information technology company that delivers next generation healthcare IT products to market.,"52,713",Active,2008-01-01,year,,,,,For Profit,http://attunelive.com,"Attune Technologies is a next-generation healthcare IT company that has pioneered Cloud based products designed to help the entire healthcare ecosystem. Attune’s solutions seamlessly integrate Labs, Hospitals, Pharmacies, Blood Banks, Radiology, Medical Devices (IoT), Insurance Companies, and Accounting resulting in increased revenues and operational efficiency. Attune’s solutions can be deployed across the spectrum of organizations – starting from single physician clinics to a network of healthcare providers making it the largest Cloud based healthcare IT service provider in the region. Funded by Norwest Venture Partners and Qualcomm Ventures, Attune is headquartered in Singapore and supports customers spread across 15 countries in the Indian Subcontinent, South East Asia, Middle East and Africa. The company’s platform interfaces with over 1100 devices such as lab analyzers and ICU machines to absorb labs into the health network. In interfacing with them, Attune is bringing to life the concept of ‘Internet of Things’ or a connected universe for the entire healthcare sector.",Early Stage Venture,16000000,USD,16000000
One Animation,https://www.crunchbase.com/organization/one-animation-2,"Animation, Broadcasting, Gaming, Video Games","Singapore, Central Region, Singapore","One Animation is a 3D Animation studio based in Singapore, specialising in top quality productions for Film and Television.","63,550",Active,2008-01-01,year,2022-05-25,day,,,For Profit,http://www.oneanimation.com,"One Animation is a CG Animation studio based in Singapore.  With an international team of award winning talent, the company has produced a vast portfolio of highly successful animation titles that are broadcast on global networks such as Disney Channel, Cartoon Network, Nickelodeon and Discovery Kids and seen across more than 100 countries worldwide. Dedicated to developing the highest quality, family-focused TV, film and new media content, the team continues to push the boundaries of production; building upon a unique pipeline that delivers the highest quality productions with shorter than average production schedules and a crew that is typically one-third the size of a traditional CGI animation production team.",M&A,7500000,USD,7500000
Aqua Expeditions,https://www.crunchbase.com/organization/aqua-expeditions,"Leisure, Travel","Bukit Merah, Central Region, Singapore","Aqua Expeditions creates intimate, small ships to distant parts.","70,158",Active,2007-01-01,day,,,,,For Profit,https://www.aquaexpeditions.com/,"Aqua Expeditions sails to remote destinations with minimal human interaction, secluded from crowds. They has stood for since the very beginning comes to the forefront, demonstrating the advantages of small explorer vessels in bringing families and friends on travels to the remote. They offer personalized service, spacious private and entertaining spaces and tailor-made excursions.",Private Equity,28000000,USD,28000000
GoodMorning Global,https://www.crunchbase.com/organization/goodmorning-global,"Beauty, Food and Beverage, Health Care, Nutrition","Singapore, Central Region, Singapore",GoodMorning Global is a multi-grain beverage brand that offers a variety of nutritious meal replacement choices in food and beverages.,"70,426",Active,2008-01-01,year,,,,,For Profit,http://www.goodmorning.com.sg,They provide the most wide range of healthy wholegrains drinks. Our products are endorsed by HPB as HCS item that is lower in sugar & higher in whole-grains.,,20000000,MYR,4422822
Vertex Ventures Southeast Asia & India,https://www.crunchbase.com/organization/vertex-ventures-southeast-asia-india,"Finance, Financial Services, FinTech","Singapore, Central Region, Singapore",Vertex Ventures Southeast Asia & India invests in high-growth start-ups in Southeast Asia and India.,"76,617",Active,2008-01-01,year,,,,,For Profit,https://www.vertexventures.sg/,"Vertex Ventures Southeast Asia & India invests in high-growth start-ups seeking their first round of institutional venture capital funding across Asia (excluding China), with a focus on Singapore, India, Indonesia, Thailand, and other emerging hubs of innovation in this region. Vertex Ventures Southeast Asia & India collaborates with a network of venture funds across US, China and Israel, under the auspices of Vertex Holdings, providing local knowledge with global perspective.",,,,
YuuZoo,https://www.crunchbase.com/organization/yuuzoo-corporation,"E-Commerce, Gaming, Mobile, Payments, Social Media","Singapore, Central Region, Singapore","YuuZoo builds an online platform that combines social networking, e-commerce, gaming, and mobile payments.","96,284",Active,2008-01-01,year,2006-01-06,day,,,For Profit,http://yuucorp.com,"YuuZoo builds a mobile and online technology platform. The company segment includes the network development and franchise sales segment and E-commerce segment. Its network development and franchise sales segments are principally involved in building mobile-optimized but device-agnostic targeted social e-commerce networks for businesses, consumers, and the sales of franchise and marketing rights.",IPO,30000000,SGD,21026647
Meridian Capital Asia,https://www.crunchbase.com/organization/singaporean-meridian-capital,"Advanced Materials, Artificial Intelligence (AI), Cloud Infrastructure, Electric Vehicle, Enterprise Software, Mobile Apps, Renewable Energy, Robotics, SaaS, Semiconductor","Singapore, Central Region, Singapore","Meridian Capital is a Singapore-based private equity fund focused on areas such as films, music, education, internet, and new media.","97,374",Active,2008-01-01,year,,,,,For Profit,http://www.meridiancapasia.com,"Meridian Capital is the leading TMT field of venture capital institution in Asia. They have a wide range of investment layout in the mobile Internet and media entertainment field and they have a vibrant and experienced investment team. Meridian Capital’s investment area is relatively concentrated, and its investment can be regarded as investment within the industry. They have a wide range of layout-oriented investments in the core areas of industry such as culture and entertainment, consumption upgrades, Internet finance, and enterprise services, with the flow of inputs and realization methods. It has a clear view of development in the industry and sub-industries. Social, online-business, education, health care, real-estate, car business, digital reading, digital marketing, music, film and television, games, entertainment community and etc, industrial cluster effect is obvious. Since its inception in 2008, Meridian Capital is committed to focusing on investment in culture new media fields, currently it is mainly concerned with culture entertainment, consumption upgrading, Internet finance, and corporate service fields, it has issued 5 RMB funds, and 2 Singapore currency funds, whose total management size topped RMB 6 billion yuan, more than 150 Internet startup enterprises are its beneficiaries. Meridian Capital’s concern for culture new media field is consistently prominent.",,,,
MAPLETREE Industrial Trust,https://www.crunchbase.com/organization/mapletree-industrial-trust,Real Estate,"Singapore, Central Region, Singapore","Mapletree Industrial Trust (""MIT"") is a real estate investment trust listed on the Main Board of Singapore Exchange.","101,409",Active,2008-01-01,year,2011-01-14,day,,,For Profit,https://www.mapletreeindustrialtrust.com,"Mapletree Industrial Trust (""MIT"") is a real estate investment trust listed on the Main Board of Singapore Exchange. Its principal investment strategy is to invest in a diversified portfolio of income-producing real estate used primarily for industrial purposes in Singapore and income-producing real estate used primarily as data centres worldwide beyond Singapore, as well as real estate-related assets.",IPO,400000000,SGD,290620584
Cloud Alliance,https://www.crunchbase.com/organization/cloud-alliance,"Developer Platform, Enterprise Software, Gaming, Software","Singapore, Central Region, Singapore",Cloud Alliance develops software systems for game developer.,"106,297",Closed,2008-01-01,year,,,2018-10-01,day,For Profit,http://www.cloudmoolah.com,"CloudMoolah is a comprehensive content and payment aggregator that allows game developers and gamers and payment merchants to conveniently, securely manage payment matters across the world.  CloudMoolah is built with the objective to serve millions of game developers and gamers across Asia, many of whom are unserved by mainstream digital payment services. Together with game developers, CloudMoolah is committed to making good gaming experience a reality for gamers. CloudMoolah is Unity's integrated payment partner and a product of Cloud Alliance, a Singapore-based company that specialises in developing platform solutions for games.",,35000000,USD,35000000
China Star Food Group,https://www.crunchbase.com/organization/china-star-food-group,Food and Beverage,"Singapore, Central Region, Singapore",China Star Food Group is a food and beverage company that makes sweet potatoes.,"113,609",Active,2007-10-08,day,2009-08-21,day,,,For Profit,https://www.zixingroup.com.sg,"China Star Food Group is a biotech focused food chain operator. They support cultivation and supply, product innovation and snack production, brand building, marketing, and distribution. The cultivation scheme introduced in China Star Food Groups existing farmlands.",IPO,4320000,SGD,3131801
Strider Bike,https://www.crunchbase.com/organization/strider-d45a,Sporting Goods,"Midview City, Central Region, Singapore","Strider Sports produces strider bikes, balance bikes, toddler bikes, push bikes, running bikes, walking bikes.","115,347",Active,2007-01-01,year,,,,,For Profit,https://www.strider.sg/,"Strider Sports manufactures strider bikes, balance bikes, toddler bikes, push bikes, running bikes, and walking bikes. It enhances products with an emphasis on proper fit and function for the rider. It supports distribution channels that are committed to educating customers. It serves customers with an empathetic, just, and positive outlook on life.",Seed,3000000,USD,3000000
Novosol,https://www.crunchbase.com/organization/novosol,Telecommunications,"Singapore, Central Region, Singapore",Novosol is a Mobile Media Company.,"124,038",Active,2008-01-01,year,,,,,For Profit,http://www.novosol.biz/,"To create and market globally a personalized, superior (i.e. video, audio-visual), convenient (i.e. mobile, interactive), safe (permissioned, secure, PDPA compliant) customer engagement platform for merchants/brands that scales across marketing/business uses, and geographies so as to transform not only the customer/consumer communications but also brand/merchant operations while enhancing customer experience.",Early Stage Venture,7000000,USD,7000000
IHiS,https://www.crunchbase.com/organization/ihis,"Health Care, Information Services, Information Technology","Singapore, Central Region, Singapore","IHiS is a multiple award-winning Healthcare IT Leader that digitises, connects, and analyses Singapore's health ecosystem.","138,643",Active,2008-01-01,year,,,,,For Profit,https://www.ihis.com.sg/Careers/Pages/Careers.aspx,"IHiS is a multiple award-winning Healthcare IT Leader that digitises, connects, and analyses Singapore's health ecosystem. Its ultimate aim is to improve the Singapore population's health and health administrations by integrating intelligent, highly resilient, and cost effective technologies with process and people.   Being proudly recognised as a TAFEP Human Capital Partner (HCP), IHIS is committed to grow our businesses and stay competitive by having progressive employment practices, and developing our human capital. IHiS played a key role in helping all major public healthcare institutions become amongst the first in Asia Pacific to achieve HIMSS EMRAM Stage 6 and 7, international benchmarks for advanced technology used in patient care.",,,,
theAsianparent,https://www.crunchbase.com/organization/theasianparent,"Communities, News, Publishing","Singapore, Central Region, Singapore",theAsianparent is Southeast Asia's largest online content and community platform for parents reaching over 35 million users monthly,"140,946",Active,2008-01-01,year,,,,,For Profit,http://sg.theasianparent.com,"theAsianparent is Southeast Asia’s largest content and community platform for parents, with a reach of over 35 million users monthly and an app store rating of 4.9 stars. Available in 11 languages across 13 countries, theAsianparent aims to help parents have healthy pregnancies and raise healthy, happy, and confident children by providing relevant content, a safe community, and numerous trackers that empower and enable them throughout their pre-conception, pregnancy, and parenting journey.  Headquartered in Singapore, theAsianparent investors include: Central Retail Corporation, East Ventures, Fosun International, Global Grand Leisure, JD.com, LINE SEA Corp., Mirae Asset-Naver New Growth Fund, Redbadge Pacific, SCB 10X, Tigris Capital, Vertex Ventures, and WHG Holdings.",Late Stage Venture,,USD,
TO THE NEW,https://www.crunchbase.com/organization/to-the-new,"Cloud Data Services, Cloud Infrastructure, Cloud Management, Consumer Software, Data Integration, Digital Marketing, Digital Media, Quality Assurance, Software, UX Design","Singapore, Central Region, Singapore",TO THE NEW is a premium digital technology company that provides end-to-end product engineering services.,"147,108",Active,2008-01-01,year,,,,,For Profit,http://www.tothenew.com,"TO THE NEW is a digital technology services company, headquartered in Singapore, that provides product engineering, Cloud, and FinOps services to enterprises, SaaS, and consumer tech companies. TO THE NEW is recognized by global analyst firms like Gartner, Forrester, Everest, ISG, and Zinnov for its capabilities in Digital Engineering, Cloud, OTT, and Data & Analytics. The company leverages its deep partnership with all leading hyperscalers like AWS (Premier Partner), Azure, and GCP to provide end-to-end Cloud professional and managed services to its customers. CloudKeeper by TO THE NEW, an AWS FinOps solution, is ranked as a leader in the G2 grid for Cloud Cost Management. CloudKeeper provides guaranteed savings, software, services & support to its customers, all bundled into one solution! Founded in 2008, TO THE NEW is one of the fastest-growing companies with a growth rate of over 60% since 2017. The company's passionate team of 2200+ “Newers” is spread across its headquarters in Singapore and delivery centers in Delhi, Dehradun, Dubai, NYC, and Sydney. TO THE NEW is a 7-times winner of the prestigious Great Place to Work award. The company has also been recognized as one of India's Top 100 Companies to Work For, and is among the Top 50 IT Workplaces in India. To know more, visit https://www.tothenew.com, https://www.cloudkeeper.ai/",,,,
GreyB,https://www.crunchbase.com/organization/greyb,"Artificial Intelligence (AI), Biotechnology, Consulting, Information Technology, Intellectual Property, Legal, Machine Learning, Software","Singapore, Central Region, Singapore",GreyB combines the best techniques from machine learning and human intelligence to build a powerful system for performing patent searches.,"149,147",Active,2007-05-10,day,,,,,For Profit,https://www.greyb.com,"GreyB is an Intellectual Property research organization.  Our work involves research and analysis on the cutting edge technologies in areas as diverse as computer science, networking, web technologies, telecommunications, semiconductors, business methods, nanotechnology and biotechnology. GreyB also performs Reverse Engineering of products to identify the use of client's technology in the products. GreyB's portfolio of clients includes international law firms, Companies in various technology domains, Start-Ups, Consulting firms, Venture Capitalists, Research and Development houses, Educational Institutes and Individual researchers. We provide services to the clients to help in implementing their patent strategy. The services and support provided by GreyB to its clients is mapped across the patent life cycle right from ideation to licensing of technologies.",,,,
TRAVEL INSIDER,https://www.crunchbase.com/organization/travel-insider,Information Technology,"Singapore, Central Region, Singapore",Book thousands of local experiences around asia and globally,"152,220",Active,2007-01-01,day,,,,,For Profit,https://www.travelinsider.co,UNIQUE TRAVEL EXPERIENCES From food tours in Singapore to London tourist attractions - find things to do anywhere you want! TRAVEL INSIDER makes it all possible.,Seed,500000,SGD,364400
SINGAPORE GP PTE,https://www.crunchbase.com/organization/singapore-gp-pte,"Motorsports, Sports","Singapore, Central Region, Singapore",Singapore GP Pte Ltd is the race promoter for the FORMULA 1 SINGAPORE GRAND PRIX.,"162,625",Active,2007-01-01,year,,,,,For Profit,http://singaporegp.sg,Singapore GP Pte Ltd is the race promoter for the FORMULA 1 SINGAPORE GRAND PRIX. The company is a partnership between Komoco Motors and regional events company Lushington Entertainment,,,,
Double Helix Tracking Technologies,https://www.crunchbase.com/organization/double-helix-tracking-technologies,"Genetics, Natural Resources, Risk Management, Sustainability","Singapore, Central Region, Singapore",DoubleHelix provides scientific verification of timber product claims of species & origin for conservation and timber supply chain security.,"166,603",Active,2008-01-01,year,,,,,For Profit,http://www.doublehelixtracking.com/,"DoubleHelix offers practical solutions based on cutting edge scientific technologies to verify the accuracy of timber and timber product claims of species and origin. Established in 2008 and headquartered in Singapore, our customers include suppliers, buyers and retailers in over 20 countries worldwide across the Americas, Africa, Europe and Asia. We partner with governments, foundations and scientific centres of excellence, working together to support the responsible and sustainable use of forest resources.",Seed,881000,SGD,706648
Meridian Enterprises,https://www.crunchbase.com/organization/meridian-tech-pte-ltd,"Advertising, Social Media","Singapore, Central Region, Singapore",Meridian Enterprises provides online advertising services.,"167,503",Active,2008-01-01,year,,,,,For Profit,http://www.meridiantf.com/,"Meridian Technology Center is a low-cost pathway to college or career offering over 20 programs, real-world training and customizab",Seed,500000,USD,500000
Berge Bulk,https://www.crunchbase.com/organization/berge-bulk,"Delivery, Fleet Management, Freight Service","Singapore, Central Region, Singapore","Berge Bulk delivers fleet management, cargo, goods delivery, and freight services.","172,747",Active,2007-01-01,year,,,,,For Profit,https://www.bergebulk.com/,,,,,
SBI Ven Capital,https://www.crunchbase.com/organization/sbi-ven-capital,Financial Services,"Singapore, Central Region, Singapore",SBI Ven Capital is a private equity firm that invests in financial services and technology sectors across Asia.,"190,421",Active,2007-02-01,day,,,,,For Profit,http://www.sbivencapital.com.sg,"SBI Ven Capital, founded in 2007 and based in Singapore, is a private equity firm that invests in financial services and technology sectors across Asia.",,,,
MSI Ship Management,https://www.crunchbase.com/organization/msi-ship-management,"Freight Service, Marine Technology, Marine Transportation, Shipping, Training","Singapore, Central Region, Singapore",MSI Ship Management offers services in maritime asset management.,"191,858",Active,2007-01-01,year,,,,,For Profit,https://www.msiships.com,"MSI Ship Management operates a diverse fleet of vessels, including bulk carriers, oil, chemical tankers, and multipurpose vessels. They offer professional planning, preparation and execution, making dry docking predictable and efficient. They continuously monitor vessel performance, charter party negotiations, stowage planning, coordinate port calls, and bunkering purchases.",,,,
DigiValet,https://www.crunchbase.com/organization/digivalet,"Hospitality, Hotel, Travel","Singapore, Central Region, Singapore",Digivalet is a tablet-based convergence platform for luxury hotels.,"202,068",Active,2008-01-01,year,,,,,For Profit,https://www.digivalet.com/,"DigiValet is an iPad based guest room solution for luxury hotels. DigiValet offers an easy to use interface for guests to use room controls, Television control, Movies on Demand, Order Food, Read Newspaper and much more. Since its launch in 2010, DigiValet has been the in-room solution trusted by the world's best hotels. Its list of satisfied clients include The Armani Hotel at Burj Khalifa - Dubai, The Oberoi, The ITC Maurya, The Torch - Doha, The Leela Palace - New Delhi.",,,,
Dymon Asia Capital,https://www.crunchbase.com/organization/dymon-asia-capital,Financial Services,"Singapore, Central Region, Singapore",Dymon Asia is an investment management.,"204,260",Active,2008-01-01,year,,,,,For Profit,http://dymonasia.com,Dymon Asia Capital is an Asia-focused alternative investment management firm. The firm manages strategies across public and private markets in Asia and globally.,,,,
Plintron Group,https://www.crunchbase.com/organization/plintron-global-technology-services,"Cloud Data Services, Cloud Infrastructure, Cloud Storage, Information Technology, Internet, Internet of Things, Mobile, SaaS, Software, Telecommunications","Singapore, Central Region, Singapore","MVNA, MVNE , Telco- SaaS, TaaS, CPaaS","207,149",Active,2008-01-01,month,,,,,For Profit,http://www.plintron.com,"Plintron is the world's largest end to end Multi-country MVNE & MVNA solution and CPaaS Provider offering Telco - SaaS and TaaS to MNOs, MVNOs, Enterprises and IoT customers.  With mobile network services in 30 countries spanning 6 continents supported by 1000+ telecom professionals, Plintron has launched 140+ MVNOs and has 150 million+ mobile subscribers. We started operations in 2008, over the past 12 years, we have developed our own TaaS and SaaS Platform, integrated 140 brands to 40+ Mobile players, enabling them with innovative mobile services and activating over 150 million connections around the world. We thus have 140+ MVNO launches globally. The challenge for mobile players in our new digital economy is how to keep pace with rapidly evolving technologies and how to keep customers engaged. We have 4G launches in 15+ countries and we are testing 5G in 9 countries. We have built a high performance and future proof platform to help mobile innovators at any stage of their journey, from on-boarding at start-up to in-flight management to accelerated growth mode. The Group’s Vision is to be the world's largest TaaS  and CPaaS provider. Our mission is to have a TaaS operating company in each potential country, powered by our SaaS platform, integrated with the global developer community to offer innovative value added services. We are headquartered in  Singapore with offices in London, Dubai, New Delhi, São Paulo, and Seattle. Our Global Technology & Support centre – in India – allows us to provide 24x7 support to our clients.",,,,
Flexxon,https://www.crunchbase.com/organization/flexxon,"Data Storage, Manufacturing, Semiconductor","Singapore, Central Region, Singapore","Flexxon is an industrial NAND flash storage & memory manufacturer - 100% focused on Cybersecurity, Industrial, Medical & Automotive products","208,366",Active,2007-01-01,year,,,,,For Profit,https://www.flexxon.com/,"Flexxon designs, manufactures and markets Industrial NAND Flash Storage Solutions products, serving specifically the CYBERSECURITY, INDUSTRIAL, MEDICAL & AUTOMOTIVE (CIMA) applications and customers worldwide, who demand the highest level of reliability, endurance and wide operating temperature ranges. Flexxon is 100% focused on developing products and solutions, which are customized to support various Industrial performance requirements for our customers. We have the largest account base of Cybersecurity, Industrial, Medical and Automotive (CIMA) customers in the world.",,,,
Agrocrops,https://www.crunchbase.com/organization/agrocrops,"Agriculture, Food and Beverage, Food Processing, Snack Food","Singapore, Central Region, Singapore",With a Seed to Shelf model of business and as a single produce global peanut company we are focused on peanuts at all levels globally.,"218,154",Active,2008-01-01,day,,,,,For Profit,https://www.agrocrops.com/,"Agrocrops is a seed to shell global peanut company.  Agrocrops handles  - peanut farming,  - primary & secondary processing,  - trading  - global exchange of peanuts via both direct and indirect sourcing  - direct supply chain distribution Working with multinational clients to supply large volumes of peanut and peanut ingredients with an eye on traceability, sustainability & food security.",,,,
Raffle Venture Partners,https://www.crunchbase.com/organization/raffle-venture-partners,"Asset Management, Finance, Real Estate Investment","Singapore, Central Region, Singapore",Raffle Venture Partners is a Singapore-based venture capital company specialized in late stage investments.,"221,789",Closed,2007-01-01,year,,,,none,For Profit,http://www.rafflesventurepartners.com/,"Raffles Venture Partners Pte Ltd is a venture capital company based in Singapore. The company makes seed, early stage, and mid stage investments.",,,,
Twg Tea,https://www.crunchbase.com/organization/twg-tea,Tea,"Singapore, Central Region, Singapore",TWG Tea is the finest luxury tea brand in the world.,"222,088",Active,2007-01-01,year,,,,,For Profit,http://www.twgtea.com,,,,,
Dressabelle,https://www.crunchbase.com/organization/dressabelle,"Consumer Goods, E-Commerce, Fashion, Retail","Singapore, Central Region, Singapore",Dressabelle is an online e-tailer with a very clear edge in providing quality clothing .,"223,433",Active,2008-01-01,year,2016-07-19,day,,,For Profit,http://www.dressabelle.com.sg/,"Dressabelle is an online e-tailer with a very clear edge in providing quality clothing that is suitable for work, seamlessly taking a lady from work to play, day to night, at affordable prices. In the span of a few years, it has developed from a fashion house to a lifestyle brand, with capabilities in product marketing, social media, online marketing, content creation and brand endorsements.",M&A,950000,USD,950000
Provident Capital Partners,https://www.crunchbase.com/organization/provident-capital-partners,,"Singapore, Central Region, Singapore",Provident Capital Partners  is a Southeast Asia-focused private equity firm,"225,712",Active,2008-01-01,year,,,,,For Profit,https://procap-partners.com/,"Provident Capital Partners  is a Southeast Asia-focused private equity firm. Provident has a focused investment approach, where it only invests substantial funds in business where strong management capabilities have been built within the group.  Provident has investments across a variety of industries, including telecommunications, infrastructure, mining, real estate, plantation and biofuels.  Provident’s businesses are currently mostly concentrated in Indonesia.",,,,
