Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Barghest Building Performance,https://www.crunchbase.com/organization/barghest-building-performance,"Energy, Renewable Energy","Singapore, Central Region, Singapore",Barghest Building Performance is an energy efficiency company that provides advanced data analytics for predictive maintenance.,"43,522",Active,2012-01-01,year,,,,,For Profit,https://bbp.sg/,"Barghest Building Performance is an energy efficiency firm that helps businesses reach carbon neutrality and sustainability objectives. They provide HVAC optimization technologies and reduce energy consumption. They also provide advanced data analytics for predictive maintenance, fault detection diagnostics, false alarm reduction, and equipment life cycle services.",,34561509,USD,34561509
Ematic Solutions,https://www.crunchbase.com/organization/ematic-solutions,"Analytics, Consulting, CRM, Data Integration, Digital Marketing, Email Marketing, Marketing Automation, SEO","Singapore, Central Region, Singapore",Ematic Solutions is helps marketers improve their performance across digital marketing channels.,"43,748",Active,2012-01-01,year,,,,,For Profit,http://www.ematicsolutions.com/,"Ematic Solutions is founded in 2012 and headquartered in Singapore, their global family of 80+ awesome people is spread across offices in San Francisco, Singapore, Indonesia, Malaysia, Thailand, Philippines, Vietnam, Hong Kong and Bosnia (with more offices currently in the works). Ematic Solutions Pte. Ltd. provides email marketing solutions in Singapore. Their technology harnesses the power of predictive AI and automated optimisation to help brands unlock massive revenue gains while turning email into their most profitable marketing channel. Hundreds of customers have achieved exceptional results using their product - including some of the world’s most loved brands in beauty, eCommerce, fashion, hospitality, travel, and tech. They have also been backed by world-class investors such as 500 Startups, MDI/Telkom, Walden International, Wavemaker Partners and Convergence Ventures.",Early Stage Venture,9075000,USD,9075000
Carousell,https://www.crunchbase.com/organization/carousell,"Classifieds, Consumer Goods, E-Commerce, Marketplace, Mobile Apps, Secondhand Goods","Singapore, Central Region, Singapore",Carousell is a classifieds marketplace that allows people to buy and sell preloved items.,"46,379",Active,2012-01-01,year,,,,,For Profit,https://www.carousell.sg,"Carousell is a classifieds marketplace that allows people to buy and sell preloved items. It is a Singapore-based consumer-to-consumer marketplace app for iOS and Android. The Carousell marketplace has a diverse range of products across a variety of categories, including cars, lifestyle, gadgets, and fashion accessories. It has been ranked as the top Shopping app in Singapore, Taiwan, Hong Kong, and Australia, and is backed by leading international Venture Capitalists Sequoia Capital, Rakuten Ventures, 500 Startups, Golden Gate Ventures, and QuestVC. Launched in Aug 2012, Carousell began in Singapore and has expanded to 19 cities around the world, spanning 7 countries.",,375405199,USD,375405199
MyDoc,https://www.crunchbase.com/organization/mydoc,"Health Care, mHealth, Outpatient Care","Singapore, Central Region, Singapore","MyDoc is a digital healthcare platform that connects patients, medical professionals, and insurers.","52,204",Active,2012-01-01,year,,,,,For Profit,http://my-doc.com,"Started in 2012, MyDoc has become one of Asia's top digital healthcare companies with the goal to create an efficient and effective healthcare ecosystem for patients and doctors. MyDoc offers simple, easy-to-use and time-saving services for convenient and easily accessible healthcare. Headquartered in Singapore, MyDoc has built a comprehensive healthcare services network across Asia that connects organisations, governments and patients to doctors, pharmacies, insurers and laboratories. Working with our partners in Singapore, Malaysia and Sri Lanka, MyDoc develops customised solutions that are tailored to solving your healthcare needs and engaging your customers in a meaningful and effective manner. MyDoc offers a variety of healthcare solutions including: - Digital Concierge - an efficient and cost-saving digital call centre model that allows easy rostering for healthcare professionals. Users are provided with an easy platform (mobile or computer) to manage their healthcare needs including easy access to their healthcare data. - Electronic Personal Health Screenings - MyDoc provides offline and online services for health screenings for benefits packages, community engagement and other programmes. Participants benefit from a simple process that includes quicker results straight to their mobile phones or computers and video or message consultations with trusted healthcare professionals. Organisations are provided with trackable results, more cost efficient services and an easy-to-manage process.  - Virtual Clinic - connect directly to trusted healthcare professionals through mobile or computer for consultations or healthcare advice in a secure and simple manner. MyDoc offers access to a broad network of services that includes healthcare professionals, pharmacies, insurers and lab data.",Early Stage Venture,6801779,USD,6801779
Grand Venture Technology,https://www.crunchbase.com/organization/grand-venture-technology,"Industrial Engineering, Industrial Manufacturing, Manufacturing, Mechanical Engineering","Bedok, East Region, Singapore",Grand Venture Technology is a manufacturing solutions and service provider for the semiconductor and analytical life sciences.,"56,583",Active,2012-01-01,day,,,,,For Profit,https://www.gvt.com.sg/,"Grand Venture Technology provides engineering, assembly, testing, and product lifecycle management services for the manufacture of precision machining and sheet metal components and modules. It is a manufacturing solutions and service provider for the semiconductor and analytical life sciences.",Private Equity,23600000,SGD,17803836
Ritual Gym,https://www.crunchbase.com/organization/ritual-gym,"Fitness, Health Care, Wellness","Bukit Merah, Central Region, Singapore",Ritual is a boutique fitness company that started in Singapore in 2013 and now has nine locations globally.,"58,639",Active,2012-01-01,day,,,,,For Profit,http://www.ritualgym.com/,"Ritual is a boutique fitness company that started in Singapore in 2013 and now has nine locations globally. Offering high-intensity, 20-minute workouts, the Ritual method focuses on free weights and bodyweight movements designed to build strength with respect to the way the body is designed to move. With four levels of progressions, varied daily workouts and class sizes capped at ten people, everyone gets plenty of personal attention. Training sessions run every 30 minutes, from morning until evening, with over 185 sessions every week. The Ritual franchise is owned and operated by serial entrepreneur, Brad Robinson and Internationally-Certified Fitness Coach, Ian Tan. While based in Singapore, the pair came up with the idea for Ritual in 2012, after Tan led Robinson through an intense 20-minute workout that left him spent and lying on the floor. Immediately Robinson realized Tan’s secret recipe for fitness success—getting fit in just 20 minutes. In 2013 they opened the first of four Ritual Gyms in Singapore and now have additional locations in Spain, Brazil, USA and Zurich. Ritual’s very first location was established in 2013 in Raffles Place. It soon became a hot favourite with fitness enthusiasts alike. With everything provided—from high-quality coaching, to effective and safe workouts plus all the necessary fitness gear, towels and grooming products—clients immensely enjoy just showing up as they are. Shock-absorbent floors allow for exercising barefoot and individual ‘pods’ equipped with their own kettlebells, dumbbells, medicine balls, a suspension trainer and pull-up rings enable a safe and efficient workout. Workouts vary daily in terms of work-to-rest rations, order in which exercises are performed, and overall intensity required. This variety keeps the body guessing and progress never stagnates. More recently, Ritual has made its workouts more accessible with the introduction of the Ritual FIT app. The app offers a daily 20-minute HIIT workout that is customized to your fitness level and available equipment and now includes over 5000 recorded vocal cues, which results in an ultra-personalized and highly-efficient guided workout that can be done from the comfort of home.",Early Stage Venture,2750000,SGD,2060015
Hepmil Group,https://www.crunchbase.com/organization/hepmil-group,"Advertising, Marketing","Singapore, Central Region, Singapore",Hepmil Media Group is a humorous content provider.,"59,260",Active,2012-01-01,year,,,,,For Profit,http://hepmil.com/,HEPMIL MEDIA GROUP is a network of technology driven media companies that serves to better the lives of millions in South East Asia through content that engages and entertains.,Early Stage Venture,10968000,USD,10968000
Wigzo Technologies,https://www.crunchbase.com/organization/wigzo-technologies,"Advertising, Email, Machine Learning, Mobile, SaaS, Software","Singapore, Central Region, Singapore",Contextual Marketing Platform for Web and In-App,"62,432",Active,2012-01-01,year,2022-01-07,day,,,For Profit,http://www.wigzo.com/,"Wigzo is a Contextual Marketing Platform that helps marketers send Smarter Communication in Email or In-App. Which Means changing content dynamically based on User behaviour on Website and App. Using Wigzo's predictive technologies companies can produce Dynamic content blocks which automatically populates in emails based on User behaviour and Context. Wigzo can be used as a layer on top of existing email clients, and uses Javascript and SDK to track and store user behaviour. Using Machine learning Processes and Adaptive technology, it can churn User predictive buying and populate product or content in emails.",M&A,1600000,USD,1600000
Proof & Company,https://www.crunchbase.com/organization/proof-company,"Lifestyle, Wine And Spirits","Singapore, Central Region, Singapore",Proof & Company is a spirits distributor and consultancy.,"63,898",Active,2012-01-01,year,,,,,For Profit,http://www.proofandcompany.com/,"Proof & Company is a new paradigm in Asia’s drinks industry. They are an award-winning collective encompassing a multitude of the world’s finest independent spirit brands, a posse of respected bartenders and spirits experts, and a seasoned global executive team. They have earned a reputation for building great brands, helping clients set new standards, and bringing creativity, fair dealing, and boundless hard work to everything they do. Through their obsession with no compromise artisanship, clarity of brand and authenticity, their goal is to make a significant impact on the world of artisanal spirits. Bring the very best to a global stage.",,11000000,SGD,7954098
Fastacash,https://www.crunchbase.com/organization/fastacash,"FinTech, Messaging, Payments","Singapore, Central Region, Singapore",Fastacash offers a payments platform that enables users to transfer value and digital content via social networks and messaging platforms.,"70,627",Closed,2012-01-01,year,,,,none,For Profit,http://fastacash.com,"fastacash™ provides a global social payments platform which allows users to transfer value (money, airtime, other tokens of value, etc.) along with digital content (photos, videos, audio, messages, etc.) through social networks and messaging platforms. The company has developed a patent pending link generation technology that enables the value transfer with a secure link.",Early Stage Venture,23500000,USD,23500000
Hiringboss Holdings,https://www.crunchbase.com/organization/hiring-boss,"CRM, Human Resources, Information Technology, Recruiting, Software","Singapore, Central Region, Singapore",HRBoss is Asia's leading provider of data-driven software for both corporate HR and recruitment agencies.,"70,867",Active,2012-01-01,year,,,,,For Profit,https://hrboss.com/,"HiringBoss is our flagship eRecruiting and Applicant Tracking solution HiringBoss helps organizations attract, engage and hire candidates throughout the recruiting process. A multilingual solution available in 12 languages.  EmployeeBoss is the 1st Big Data solution for HR EmployeeBoss aggregates all employee data from multiple existing HR & business systems in 1 place. Have relevant data analytics available at your fingertips to drive business decisions in real-time.  StaffingBoss is the game changer for the recruiting industry Recruitment agencies use the CRM and ATS functionalities of StaffingBoss to drive greater process efficiencies and, ultimately, more revenue. In-built Business Intelligence provides unparalleled insight into your business performance.",Early Stage Venture,12600000,USD,12600000
Jungle Ventures,https://www.crunchbase.com/organization/jungle-ventures,"FinTech, Media and Entertainment, Venture Capital","Singapore, Central Region, Singapore",Jungle Ventures is a venture capital firm that invests in and helps build tech category leaders.,"71,900",Active,2012-01-01,year,,,,,For Profit,https://www.jungle.vc,"Jungle Ventures is a Singapore based Venture Capital Firm that invests in and helps build tech category leaders from Asia. Jungle has a dedicated team of operating partners and functional experts to support startups as they scale across the region. The firm closed its second fund in 2016 at US$100M, backed by leading institutions and family offices. Jungle is currently raising its third fund targeted to be US$200M.",,,,
ARTH Design Build,https://www.crunchbase.com/organization/arth-design-build,"3D Technology, Architecture, Augmented Reality, Construction, Virtual Reality","Singapore, Central Region, Singapore",ARTH provides a suite of services for digital transformation in the construction industry.,"78,043",Active,2012-01-01,year,,,,,For Profit,http://www.arthdesignbuild.com/,"ARTH provides a suite of services for digital transformation in the construction industry. VDC consultancy, digital fabrication, robotic construction monitoring, and e-project management are among the services provided by ARTH. It enables smarter and faster decisions for the built environment. ARTH assists businesses in transitioning from people-dependent inefficiencies to data-driven digital solutions that ensure increased productivity and operational margins.",Seed,5564000,USD,5564000
Croesus Retail Asset Management,https://www.crunchbase.com/organization/croesus-retail-asset-management,"Real Estate, Retail","Singapore, Central Region, Singapore",Croesus Retail Asset Management is a Asia-Pacific retail business trust listed on Singapore Exchange Securities Trading Limited.,"92,242",Closed,2012-01-01,year,2017-06-28,day,2017-06-28,day,For Profit,http://www.croesusretailtrust.com/,Croesus Retail Asset Management is a Asia-Pacific retail business trust listed on Singapore Exchange Securities Trading Limited.  ,M&A,3000000000,JPY,27083106
Singapore Aquaculture Technologies,https://www.crunchbase.com/organization/singapore-aquaculture-technologies,"Agriculture, Artificial Intelligence (AI), Farming","Singapore, Central Region, Singapore",Singapore Aquaculture Technologies is a data- and AI-driven sustainable aquaculture company for tropical food fish.,"95,955",Active,2012-01-01,year,,,,,For Profit,https://sat.com.sg/,"Singapore Aquaculture Technologies produces an aquaculture method that is technology-driven while also considering the environment, implementing sustainable practices, and creating goods. They work with fish that have been raised responsibly, farm management information systems, plug-and-play farms with seamless technology, solar-powered, zero-waste farming in closed loops, artificial intelligence, and data-driven aquaculture. They provide turnkey farms as well as cloud-based software solutions to the sector.",Early Stage Venture,6800000,USD,6800000
DSG Consumer Partners,https://www.crunchbase.com/organization/dsg-consumer-partners,"Consumer, Consumer Goods, Financial Services, Venture Capital","Singapore, Central Region, Singapore","DSG Consumer Partners is an investment company focusing on identifying, investing in, and growing consumer businesses in India & SE Asia.","107,075",Active,2012-01-01,year,,,,,For Profit,http://www.dsgcp.com,"DSG Consumer Partners (""DSGCP"") is a an investment company focusing on identifying, investing in, and growing consumer businesses in India & SE Asia. DSGCP will primarily take minority equity positions in unlisted companies but will consider control deals with the right management team. DSGCP has the flexibility to provide capital for growth and to provide liquidity to founders and shareholders via secondary transaction. The founders have built a track record of investing for the long term with an investment horizon of 6 to 10 years and have backed leading brands since 2004 including Sula Wines, Saffronart, Cleartrip, Bakers Circle, Mocha, Salt Water Café, Redmart (Singapore), Mswipe Technologies, Exito Gourmet, Tierra Food, Saraf Foods and Veeba Food Services.",,,USD,
Saturday Kids,https://www.crunchbase.com/organization/saturday-kids,"E-Learning, Education","Singapore, Central Region, Singapore","Saturday Kids uses digital literacy classes to transform kids into self-motivated learners who are curious, inventive, and resourceful.","108,004",Active,2012-01-01,year,,,,,For Profit,http://www.saturdaykids.com/,"Saturday Kids takes a design-based approach that emphasizes digital creation. At Saturday Kids, students don't just learn to code. They code to learn. Their mission is to use digital literacy classes to transform kids into self-motivated learners who are curious, inventive, and resourceful.By making it fun and engaging, kids receive a well-rounded education in computational thinking that is more meaningful than simply playing with gadgets.Since 2012, They have taught over 3,000 students how to learn through classes in programming, electronics, digital art and design thinking.",Seed,1000000,USD,1000000
Soilbuild Business Space REIT,https://www.crunchbase.com/organization/soilbuild-business-space-reit,"Asset Management, Real Estate, Real Estate Investment","Singapore, Central Region, Singapore",Soilbuild Business Space REIT is a Singapore real estate investment trust.,"127,381",Active,2012-01-01,year,2013-08-16,day,,,For Profit,https://www.soilbuildreit.com,"Soilbuild Business Space REIT is a Singapore real estate investment trust established with the principal investment strategy of investing on a long-term basis, directly or indirectly, in a portfolio of income-producing real estate used primarily for business space purposes in Singapore as well as real estate-related assets. Soilbuild REIT was listed on the Singapore Exchange Securities Trading Limited on 16 August 2013.",IPO,280000000,SGD,204636495
LiteLabs,https://www.crunchbase.com/organization/litelabs,"Marketing, Software","Singapore, Central Region, Singapore",LiteLabs is a startup and innovation lab that focuses on solving large scale problems driven by technology and entrepreneurial zeal.,"132,304",Active,2012-01-01,year,,,,,For Profit,http://litelabs.com,"The LiteLabs team comes up with several ideas to test and experiment. These projects get prototyped through in-house design and technology teams, and are pilot tested on the ground to get feedback and market validation. They  specialize in  Mobile Application Development , Website Design and Development , Cloud Solutions , Software Development , Product Design and Development .",Early Stage Venture,20000000,USD,20000000
Boldly,https://www.crunchbase.com/organization/boldly-app,"Human Resources, Staffing Agency, Training","Singapore, Central Region, Singapore",Boldly is a platform that empowers you to take charge of your own career.,"133,460",Active,2012-01-01,year,,,,,For Profit,https://www.boldly.app/,"BOLDLY is the worlds largest marketplace of screened, qualified professional coaches. BOLDLY enables hyper-personalised staff development, impacting performance and wellness for all career stages. Organisations use BOLDLY to search and match career coaches for employees - we have coaches in all geographies and languages - if we don't have the coach you need, we'll find them for you! We have: -The largest global database of Professional Coaches -Pre-populated coaching and mentoring resources -Coaching bots and advanced analytics for reporting -Clear procurement, legal, and professional insurance for Coach management",Seed,50000,USD,50000
SAIS Limited,https://www.crunchbase.com/organization/sais-limited,"Information Services, Information Technology","Singapore, Central Region, Singapore","SAIS is a provider of advanced technology solutions, business intelligence, and supporting services.","142,850",Active,2012-01-01,year,2018-08-21,day,,,For Profit,https://www.sais-group.com/,SAIS is a technology-driven public company. It provides personalized lifestyle services to the luxury consumer and technological solutions to brands. They were backed by a network of lifestyle partners and enabled by a proprietary digital platform.,IPO,5000000,CAD,3798001
Numoni,https://www.crunchbase.com/organization/numoni,"Financial Services, Information Technology, Mobile","Singapore, Central Region, Singapore","Founded in 2012, the NUMONI team comprises dynamic super achievers who intend to make a difference in the world.","146,730",Active,2012-01-01,year,,,,,For Profit,http://www.numoni.com/,"With more than 80% of the world’s population either unbanked or underbanked – that is, unable to access banking services such as transactions, savings and loans, founder & CEO of NUMONI, Ms Norma Sit saw an opportunity. In January 2012, she established Micro-Transaction Processing Company called NUMONI, to develop self-service vending machines, which would allow people outside the traditional banking system to carry out transactions such as buying prepaid mobile phone airtime, paying off monthly loans and bills, and contributing to savings. NUMONI brings cash-into-account and provide payment services for the underbanked. They committed to serve people from all walks to make lifestyle transactions convenient and affordable by changing the way prepaid products including prepaid airtime.",Early Stage Venture,4760000,USD,4760000
Upbit Singapore,https://www.crunchbase.com/organization/upbit-singapore-pte-ltd,"Financial Services, FinTech, Information Technology","Singapore, Central Region, Singapore","Upbit Singapore Pte. Ltd. was incorporated in Seoul, Korea in April 2012, and is one of the country's leading fintech companies.","148,676",Active,2012-01-01,year,,,,,For Profit,https://sg.www.upbit.com/home,Dunamu Inc. launched Upbit in October 2017 and Upbit is currently one of the largest crypto-asset exchanges in South Korea.,,,,
Atlantic Partners Asia,https://www.crunchbase.com/organization/atlantic-partners-asia,"Advice, Financial Services, FinTech, Payments","Singapore, Central Region, Singapore","We empower family offices, SMEs and Multinational companies with payment and capital finance solutions, specializing in Asian currencies.","174,905",Active,2012-01-01,year,,,,,For Profit,https://www.atlanticpartnersasia.com,"We are a regulated deliverable FX and financial services company, headquartered in Singapore and with a second office in Hong Kong. We offer foreign currency and remittance solutions to businesses, family offices and UHNWIs and we specialize in Asia-Pacific currency and payment solutions. We are regulated as a Major Payment Institution (MPI) by the Monetary Authority of Singapore and also as a Money Service Operator (MSO) by Hong Kong Custom and Excise Department. APA FX works with SMEs and multinational companies requiring foreign exchange, remittance and specialised currency solutions throughout Asia, providing safe, secure and dependable solutions to meet the global currency demands of our clients.",,,,
Pirate3D,https://www.crunchbase.com/organization/pirate3d,"3D Printing, 3D Technology, Consumer Electronics, Robotics","Singapore, Central Region, Singapore","Pirate3d offers the Buccaneer, a 3D printer for the mass market.","183,714",Closed,2012-01-01,year,,,,none,For Profit,http://pirate3d.com,"Founded in late 2012, Pirate3D is a 3D printing startup seed-funded by Red Dot Ventures and incubated by the Institution of Engineers, Singapore (IES). The Buccaneer, their first 3D printer, uses fused filament fabrication (FFF) technique for printing PLA. Their mission is to be innovative at every level of 3D printing, from object design all the way to printing.  Pirate3D is currently entering the manufacturing stage and actively expanding to worldwide markets.",Seed,3920917,USD,3920917
Universal Coal Resources Pte Ltd,https://www.crunchbase.com/organization/universal-coal-resources-pte-ltd,"Energy, Fuel, Industrial Engineering","Singapore, Central Region, Singapore",Universal Coal Resources Pte Ltd is a company incorporated in Singapore.,"185,095",Active,2012-01-01,year,,,,,For Profit,,"Universal is a company incorporated in Singapore, which, in turn, has entered into a conditional agreement to acquire an indirect 75 per cent interest in PT Transcoal Minergy Coal Project.",,3600000,USD,3600000
Hashmeta,https://www.crunchbase.com/organization/hashmeta,"Advertising, Content Marketing, Digital Marketing","Singapore, Central Region, Singapore",Hashmeta is a digital marketing agency.,"189,920",Active,2012-01-01,year,,,,,For Profit,https://hashmeta.com/,"Hashmeta is a digital marketing agency. We've worked with dozens of major brands, including BSH Bosch Home Appliances , NTUC Social Enterprise, NTUC LearningHub, NKF, IMDA, SAFRA, CapitaLand, SPH Reit, CapitaLand Mall Asia, Parkway Pantai and Giti.",Seed,,USD,
Vincere,https://www.crunchbase.com/organization/vincere-6b3d,"Internet, Recruiting, Software","Singapore, Central Region, Singapore","Vincere is a recruitment software built for ambitious direct hire, contract & executive search companies.","205,812",Active,2012-01-01,day,2022-01-06,day,,,For Profit,https://vincere.io/,"Vincere is a global provider of innovative technology to over 20,000 recruitment consultants around the world. It is a recruitment software built for ambitious direct-hire, contract & executive search companies.",M&A,,,
MACAN,https://www.crunchbase.com/organization/macan,Venture Capital,"Singapore, Central Region, Singapore","MACAN is a private holding company, backed by European families investing across emerging and developed markets for a few decades.","213,158",Active,2012-01-01,year,,,,,For Profit,http://www.macan.com.sg,"MACAN is a private holding company, backed by European families investing across emerging and developed markets for a few decades. They form deep partnerships with entrepreneurs to build their firms by committing our time, network and resources.",Seed,,USD,
