Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Mirxes,https://www.crunchbase.com/organization/mirxes-pte-ltd,"Biotechnology, Health Care, Life Science","Singapore, Central Region, Singapore",Mirxes is an RNA technology company that develops blood-based miRNA test kits for early disease detection.,"11,654",Active,2014-01-01,year,,,,,For Profit,http://www.mirxes.com,"Mirxes is a biotechnology company that discovers, develops, and delivers accurate preventive healthcare solutions for cancer, cardiovascular, metabolic and infectious diseases. The company's mission is to make diagnostic solutions for the early detection of diseases accessible on a global scale. It develops and commercializes accurate and non-invasive blood-based miRNA test kit products for the early detection of cancer and other diseases.",Late Stage Venture,218000000,USD,218000000
Hummingbird Bioscience,https://www.crunchbase.com/organization/hummingbird-bioscience,"Biotechnology, Health Care, Oncology, Therapeutics","Woodlands, North Region, Singapore",Hummingbird Bioscience focuses on the discovery and early development of oncology drugs.,"11,731",Active,2014-01-01,year,,,,,For Profit,http://www.hummingbirdbioscience.com/en/,"Hummingbird Bioscience uses systems biology to develop insights into disease biology and applies computationally guided platforms to discover and engineer breakthrough biotherapeutics. The company is pursuing a broad pipeline of first drug candidates across multiple challenging targets with strong biological validation and disease association, including lead assets: HMBD-001, an anti-HER3 antibody, and HMBD-002, an anti-VISTA antibody, for the treatment of cancer. Hummingbird has established strategic collaborations with Cancer Research UK and Amgen, and has been awarded a product development grant from the Cancer Prevention and Research Institute of Texas.",Late Stage Venture,150000000,USD,150000000
Cleantech Solar,https://www.crunchbase.com/organization/cleantech-solar,"Energy, Renewable Energy, Solar","Singapore, Central Region, Singapore","Cleantech Solar is a pan-Asia solar developer who invests, owns and operates solar PV plants.","12,098",Active,2014-01-01,year,2021-12-13,day,,,For Profit,http://www.cleantechsolar.com/,"Cleantech Solar is a provider of renewable energy to corporations in Southeast Asia and India, combining the capabilities of a global player with unrivalled responsiveness and agility.",M&A,125000000,USD,125000000
Oddle,https://www.crunchbase.com/organization/oddle,"E-Commerce, Food and Beverage, Information Technology, Restaurants, SaaS","Singapore, Central Region, Singapore",Oddle Powering and fueling every F&B establishment with technology,"17,764",Active,2014-01-01,year,,,,,For Profit,http://oddle.me/,"Oddle started in 2014 as a white-label e-commerce platform and software that enabled restaurants to build their own store online with instant connectivity to local logistics partners.  Today, Oddle has over 5,000 restaurants onboarded in the APAC region and aims to connect the dots by connecting food makers & food lovers. • Connecting Food Makers - Oddle offers vertically integrated products and services for the F&B industry that consolidates both online and offline channels, giving merchants more insights on their own consumers to improve engagement with their best customers. Discover more at https://www.oddle.me/ • Connecting Food Lovers - Oddle connects with Food Lovers with Oddle Eats, our consumer-facing platform, that helps over 1 million food lovers discover new restaurants through personalized recommendations. It also provides F&B brands with an additional channel to secure more online deliveries and table reservations to grow their sales. Begin your food discovery journey here: : https://eats.oddle.me/",Early Stage Venture,9718000,USD,9718000
Believe,https://www.crunchbase.com/organization/believe-f1eb,"Beauty, Cosmetics, E-Commerce, Personal Health","Singapore, Central Region, Singapore",FMCG conglomerate that provides market-ready solutions for customers by listening to their needs and designing products,"24,800",Active,2014-01-01,year,,,,,For Profit,https://believe.sg/,"Believe Pte Ltd. is a global, Singapore-based FMCG conglomerate that provides market-ready solutions for customers by listening to their needs and designing products that suit their culture and life choices. From breakthrough personal care essentials to beauty products surpassing global standards, our worldwide team of experts use cutting-edge technology, scientifically proven methodologies and ancient knowledge to gift our customers",Late Stage Venture,55000000,USD,55000000
CoinHako,https://www.crunchbase.com/organization/coinhako,"Bitcoin, Cryptocurrency, Financial Services, FinTech","Singapore, Central Region, Singapore",The place for cryptocurrency in Asia. CoinHako.,"25,738",Active,2014-01-01,year,,,,,For Profit,http://www.coinhako.com,"The place for cryptocurrency in Asia.  CoinHako.com is a crypto-currency wallet service that aims to provide non-technical users with the basic functions of cryptocurrency. Valuing security, CoinHako.com is in the midst of working on new services around cryptocurrency, and eventually create the transparency that the non-technical community seeks.  We are based out of Singapore, the bitcoin hub of the East.",,10000000,USD,10000000
ShopBack,https://www.crunchbase.com/organization/shopback,"E-Commerce, Loyalty Programs, Shopping","Singapore, Central Region, Singapore",ShopBack is an e-commerce loyalty platform that offers cashback services from online stores.,"26,132",Active,2014-01-01,year,,,,,For Profit,https://www.shopback.sg,"ShopBack offers a one-stop lifestyle portal that powers smarter purchase decisions for consumers. Today, ShopBack is the dominant player in Southeast Asia’s e-commerce Cashback market, with an established presence in Singapore, Malaysia, Indonesia, the Philippines, Thailand, and Taiwan, powering over 1,000 orders per hour.   ShopBack enhances shopping by providing up to 30% Cashback for consumers to boost their purchasing power while providing cost-effective marketing solutions for merchant partners. With over 1,300 merchant partners, including Uber, Expedia, and Lazada, ShopBack constantly strives to bring a smarter shopping experience to the consumers. In October 2015, ShopBack was awarded the winner of the Gold award in the Best Start-up (Growth Stage) category and a Silver award in the Best Innovative Infocomm Products (Consumers) category at the 7th Singapore Infocomm Technology Federation (SiTF) Awards. This is the local start-up’s maiden voyage in industry awards, pitting against more than 300 nominations for the esteemed titles. The company was recently awarded the Emerging Enterprise Award in September 2016, jointly organized by The Business Times (Singapore) and OCBC Bank, which recognizes outstanding small and medium enterprises (SMEs) in Singapore.",Late Stage Venture,355000000,USD,355000000
Quadrant,https://www.crunchbase.com/organization/quadrant,"Artificial Intelligence (AI), Big Data, Blockchain, Compliance, Enterprise Applications, Geospatial, Information Technology, Location Based Services, Real Time, Software","Singapore, Central Region, Singapore",Quadrant provides an online platform that helps users to find charts and share economic data in a faster and more convenient way.,"26,466",Active,2014-01-01,year,2021-08-25,day,,,For Profit,https://quadrant.io/,"Quadrant provides an online platform that helps users to find charts and share economic data in a faster and more convenient way. Its platform helps financial professionals to find desired data within a short span of time from a huge database of indicators. It also makes it simple to visualize, compare, export and share this data according to their need.",M&A,1716300,USD,1716300
RYDE Technologies,https://www.crunchbase.com/organization/ryde-technologies,"Internet, Mobile Apps, Software, Transportation","Singapore, Central Region, Singapore",RYDE is an on-demand carpooling app.,"27,235",Active,2014-01-01,year,,,,,For Profit,https://rydesharing.com,RYDE is a social enterprise that promotes carpooling. RYDE provides a sustainable alternative for the daily commute to solve the congestion and pollution issues facing cities today.,,11500000,USD,11500000
Grain,https://www.crunchbase.com/organization/grain,"Food and Beverage, Food Delivery, Organic Food, Sustainability","Singapore, Central Region, Singapore",Grain is an online restaurant that uses data and a tech-enabled network to serve food to customers.,"27,254",Active,2014-01-01,year,,,,,For Profit,https://grain.com.sg,Grain is an online restaurant that uses data and a tech-enabled network to serve food to customers.,Early Stage Venture,14205884,USD,14205884
Foyr,https://www.crunchbase.com/organization/foyr,"Enterprise Software, Home Decor, Interior Design, Software","Singapore, Central Region, Singapore",Foyr is leading cloud visualisation software company. We shape the world of design and real estate with next gen software,"28,589",Active,2014-01-01,year,,,,,For Profit,http://www.foyr.com/,Foyr is a leading 3d visualization software for real estate and design professionals,Early Stage Venture,9660000,USD,9660000
Shopmatic,https://www.crunchbase.com/organization/shopmatic,"Apps, E-Commerce, E-Commerce Platforms, Internet","Singapore, Central Region, Singapore",Shopmatic is an e-commerce technology company that provides a platform for business owners to help them establish an online presence.,"28,948",Active,2014-01-01,year,2022-05-22,day,,,For Profit,http://www.goshopmatic.com,"Shopmatic is an international ecommerce company. It has established partnerships with highly well-placed companies and has a team of extremely driven, experienced people, from relevant backgrounds.",M&A,8160000,USD,8160000
InterContinental Energy,https://www.crunchbase.com/organization/intercontinental-energy,"Energy, GreenTech, Renewable Energy","Singapore, Central Region, Singapore",InterContinental Energy develops green hydrogen fuel projects.,"29,612",Active,2014-01-01,year,,,,,For Profit,https://intercontinentalenergy.com/,InterContinental Energy is a greentech company focusing on decarbonization and greenhouse gas reduction develops green hydrogen fuel projects.,Early Stage Venture,115000000,USD,115000000
Bluzelle,https://www.crunchbase.com/organization/bluzelle-networks,"Bitcoin, Blockchain, Database, Software","Singapore, Central Region, Singapore","Bluzelle offers a complete and fully integrated stack of blockchain applications, middleware and data services.","33,749",Active,2014-01-01,year,,,,,For Profit,http://bluzelle.com/,"Bluzelle offers a complete and fully integrated stack of blockchain applications, middleware and data services. With customers that range from SMEs to global enterprises, Bluzelle is able to design, develop and deploy the best solution for your business.",,22300000,USD,22300000
Jubilant Pharma,https://www.crunchbase.com/organization/jubilant-pharma,"Health Care, Manufacturing, Pharmaceutical","Singapore, Central Region, Singapore",Jubilant Pharma is a company committed to providing solutions to the pharmaceuticals industry across the value chain.,"39,236",Active,2014-01-01,year,,,,,For Profit,http://www.jubilantpharma.com/,"Jubilant Pharma Limited is a company committed to providing solutions to the pharmaceuticals industry across the value chain. It is a subsidiary of Jubilant Life Sciences, an integrated global pharmaceutical and life sciences company. The Company provides solutions to global pharmaceutical customers, offering a wide range of products & services. Jubilant Pharma , is engaged in manufacture and supply of APIs, Solid Dosage Formulations, Radiopharmaceuticals, Allergy Therapy Products and Contract Manufacturing of Sterile and Non-sterile products through six USFDA approved manufacturing facilities in India, USA and Canada. The Company’s success is an outcome of extensive research and development in the pharmaceutical space, which enabled it to move up the pharmaceutical value chain for products and services across geographies. Jubilant has been constantly investing in various growth platforms thereby promoting a culture of innovation. At Jubilant Pharma, it is constant endeavours to improve the products and processes, to elevate the quality of production and cost competitiveness and to build value for its customers. The Company has amplified the business by building capabilities internally, through strategic expansions and acquisitions, thereby, developing network of world class manufacturing facilities in India (two) and in North America (four). Headquartered in Singapore it has a dedicated team of around 4300 people across the globe and has extended its reach globally with ground presence in India, North America and Europe. Jubilant Pharma’s progress in diverse businesses is a result of extensive R&D. Innovation at Jubilant is backed by strong chemistry, bio science expertise and the panoptic knowledge acquired over the years. The Company has strengths in R&D through a strong scientific team, modern facilities, command over affordable technologies and economies of scale into a synergistic organic entity, thereby, continuously developing and nurturing high quality products and technologies. In line with Jubilant’s persistent focus on sustainability of business, it strives to improve stakeholder value through improved eco-efficient use of capital and natural resources. In the Company’s approach to sustainable development, the stress is laid on the triple bottom line of - Economics, Environment and Social performance. Jubilant Pharma has also pledged towards working on various areas for energy conservation and climate change mitigation.",,400000000,USD,400000000
Presto Labs,https://www.crunchbase.com/organization/presto-labs,,"Singapore, Central Region, Singapore",Presto Labs is a quantitative trading start-up that is rapidly expanding.,"42,882",Active,2014-01-01,year,,,,,For Profit,https://www.prestolabs.io,,,,,
NDR Medical,https://www.crunchbase.com/organization/ndr-medical,"Artificial Intelligence (AI), Medical, Robotics","Singapore, Central Region, Singapore",NDR Medical Technology is a medical device company that provides services in the development of surgical robotics.,"43,294",Active,2014-01-01,year,,,,,For Profit,https://ndrmedical.com,"NDR Medical Technology is a medical device company that provides services in the development of surgical robotics. The automated needle targeting system from NDR Medical allows for safe and accurate needle punctures in organs such as the lungs, kidneys, pancreas, and spine. NDR Medical develops image-guided robotic procedures that improve accuracy, precision, and patient safety.",Early Stage Venture,8000000,SGD,5624000
Ampotech,https://www.crunchbase.com/organization/ampotech,"Artificial Intelligence (AI), Energy Management, Hardware, Internet of Things, Sustainability","Singapore, Central Region, Singapore",Managing the electrified world,"43,878",Active,2014-01-01,year,,,,,For Profit,https://www.ampotech.com/,"Ampotech manages the electrified world with AI enabled internet of things solutions. Headquartered in Singapore, Ampotech focuses on Asia's built environment and maritime sectors, and is supported by investors based in Singapore, Vietnam, and Indonesia. Ampotech works with leading energy and real estate businesses, and has deployed thousands of connected devices in commercial, industrial, and residential buildings, generating millions of data points per day. The company has won numerous awards for its technology, including an ASEAN Energy Award in 2022. In 2023, Ampotech joined the Coastal Sustainability Alliance to bring its energy management and industrial internet of things expertise to the maritime sector.",Seed,2775000,SGD,1960346
Campana Group,https://www.crunchbase.com/organization/campana-group,"Automotive, Transportation","Singapore, Central Region, Singapore",Campana Group is a Myanmar's first independent provider of competitive wholesale international transport and IP transit services.,"44,474",Active,2014-01-01,year,,,,,For Profit,http://www.campanaworks.com,"Campana, founded in 2014, operates a multinational data network infrastructure that offers a wide range of full-service telecom, datacenter, Cloud, ICT solutions, and broadband services to local, international, corporate, and mass markets. The company has a large network and infrastructure in Myanmar, Singapore, and Thailand.",Early Stage Venture,40000000,USD,40000000
KeyReply,https://www.crunchbase.com/organization/keyreply,"Artificial Intelligence (AI), Enterprise Software, Health Care, Virtual Assistant","Singapore, Central Region, Singapore",KeyReply is an AI powered patient engagement platform for healthcare providers,"44,810",Active,2014-01-01,year,,,,,For Profit,https://keyreply.com,"KeyReply is an enterprise conversation AI platform with knowledge management and patient engagement automation capabilities. It offers specialized workflows for patient servicing and medical protocol information access.       It provides patients and clinicians with appropriate answers by creating contextually relevant information derived from content across the organization.       Unlike manual customer support or a small number of subject matter experts who are expensive, inconsistent to sale and has a long lead time to hire and train, especially in a specialized and high stakes domain like healthcare.            KeyReply works best for hospitals who need to provide responses to patients and multiple stakeholders from multiple-segmented teams. Hospitals can reduce response times and improve response rates with less skilled staff in a high turnover environment while improving patient satisfaction.       Hospitals also need accurate and up to date information to be given in an efficient and mass personalized manner.      Text analytics will also enable management to collect strategic feedback and understand what patients are concerned about.            As a result, KeyReply enables end to end transactions and cross-domain queries, which enables customer service turnaround time to be improved by 95% and speed up information retrieval by more than 3x.      It also reduces the onboarding training time and mistakes from new staff.      KeyReply is accredited by IHiS (Integrated Health Information Systems - the technology agency for the public healthcare sector in Singapore) as a Health Chatbot solution.     KeyReply is also a WhatsApp Business Solution Provider and enables omnichannel platforms and enterprises to utilise WhatsApp to better serve their stakeholders.",Seed,1825000,USD,1825000
OpenDNA,https://www.crunchbase.com/organization/jottr,"Artificial Intelligence (AI), Big Data, Content, Internet, Machine Learning, News, Personalization, Publishing","Singapore, Central Region, Singapore","OpenDNA provide platform technology leveraging m2m learning, nlp and neural networks.","47,963",Active,2014-01-01,year,2016-11-16,day,,,For Profit,http://opendna.ai,"OpenDNA provide  businesses to deliver a more relevant customer experience at an individual level, which drives increased revenue artificial intelligence and machine-learning system automatically creates detailed psychographic.",IPO,10745347,USD,10745347
KKday,https://www.crunchbase.com/organization/kkday,"E-Commerce, Leisure, Tourism, Travel","Singapore, Central Region, Singapore",KKday is an e-commerce travel platform that connects travelers with local experiences around the world.,"48,510",Active,2014-01-01,year,,,,,For Profit,https://www.kkday.com,"KKday is an e-commerce travel platform that offers 10,000+ experiences around the world. It provides a wide breadth of experiences, including theme park tickets, cooking classes, multi-day tours, airport transfers, sim cards, and hidden sights off the beaten path. KKday was incorporated in 2014 and is headquartered in T'ai-pei, Taiwan.",,126956097,USD,126956097
Quincus,https://www.crunchbase.com/organization/quincus,"Artificial Intelligence (AI), Logistics, Transportation","Singapore, Central Region, Singapore",Leading technology for supply chain optimisation,"52,058",Active,2014-01-01,year,,,,,For Profit,http://www.quincus.com,"At Quincus, we strive to solve your most pressing supply chain problems. We empower your entire supply chain ecosystem—employees, vendors, customers, and hubs—to instantly respond to market changes. Our technology equips you with real-time visibility and AI-driven optimisation. At the same time, our platform acts as a single source of truth that enables everyone to make decisions based on the same data. In the few short years since our founding in 2014, our clientele has expanded to include several household brands across the world—in Singapore, Thailand, Malaysia, Indonesia, China, UAE, and more. Working with us, you will be among many other successful companies that trust us. You will know you’re in good hands.",Early Stage Venture,25000,SGD,18481
Star Charge,https://www.crunchbase.com/organization/star-charge,"Automotive, Electric Vehicle, Electronics","Singapore, Central Region, Singapore",Star Charge focuses on developing and manufacturing the new energy vehicle charging equipment.,"54,537",Active,2014-01-01,year,,,,,For Profit,https://www.starcharge.com,Star Charge focuses on developing and manufacturing the new energy vehicle charging equipment.,Early Stage Venture,855000000,CNY,125210515
CarPal,https://www.crunchbase.com/organization/carpal,"Delivery, Enterprise Software, Logistics, SaaS, Software","Singapore, Central Region, Singapore",Re-imagining the future of logistics,"60,072",Closed,2014-01-01,year,,,2021-04-01,day,For Profit,http://www.carpal.me,"CarPal was one of the pioneering on-demand logistics service based on the sharing economy in Singapore. Through its revolutionary urban logistics & on-demand delivery platform, businesses and consumers could connect real-time with local couriers, who delivered goods or run errands on their behalves anywhere in a city. CarPal opened a new world where local supply chain management and analytics became a breeze and fun to operate. Over the years, CarPal had steadily grown into a popular and reliable last-mile delivery service for consumers and businesses alike, delivering anything from fresh food, flowers, household items to furnitures. Tapping into a pool of over 10,000 freelance drivers with a wide spectrum of vehicles, CarPal maintained a high quality of service through extensive driver onboarding process, driver performance management and unparalleled customer support. In late 2016, CarPal launched “CarPal Fleet” - a cloud-based enterprise technology that allowed businesses to have a transparent overview of last-mile delivery while managing an adaptive hybrid fleet, giving businesses the tool to compete with the likes of Amazon or Uber. The platform provided a fully-customized service, giving businesses a better control of all elements related to last-mile delivery. Some of the key features included order monitoring, live tracking, route optimization, API integrations, data and analytics, etc. The company was acquired by HH VC Investments in 2021 and operations ceased subsequently.",Early Stage Venture,4006898,USD,4006898
Lingble,https://www.crunchbase.com/organization/lingble,"E-Commerce, Internet","Singapore, Central Region, Singapore",Delivering global e-commerce tailored to you and your customers,"60,691",Active,2014-01-01,year,,,,,For Profit,https://www.lingble.com,"Lingble is a total e-commerce solution developed for global sales and dedicated to providing order-to-delivery capabilities through highly customized webshops and multi-channel connectivity. Our services include: Global Online Shop Set-Up and Maintenance, 24/7 Around-The-World Technology Support, Cross-border Marketing Management, Multilingual Customer Support, After-Sales Support, Returns and Exchanges Management, Payment Methods, Fraud Protection, Currency Management, International Shipping and Tracking, Customs Handling, Distribution Quality Assurance",Early Stage Venture,13000000,USD,13000000
Adgo,https://www.crunchbase.com/organization/adgo-50e1,"Artificial Intelligence (AI), Business Development, Information Technology, Machine Learning, Software","Singapore, Central Region, Singapore","Adgo leverages AI in driving business growth by providing solutions in the fields of AI, software, and information technology.","65,930",Active,2014-01-01,year,,,,,For Profit,https://adgo.io/,"Adgo leverages AI in driving business growth. It enables merchants of online platforms to easily create advertising campaigns on social media and to achieve measurable outcomes from those campaigns.  The company was founded in 2014 and is headquartered in Singapore, Singapore.",,7626706,USD,7626706
Vybes,https://www.crunchbase.com/organization/vybes-122b,"E-Commerce, Internet, Marketplace","Singapore, Central Region, Singapore","Vybes is an influencer commerce platform, enabling social media influencers to sell to their followers.","68,523",Active,2014-01-01,year,,,,,For Profit,http://getvybes.co/,"Vybes is a platform for millions of influencers to sell products to their fans. They provide marketplace tools and the opportunity for each influencer to reach a wider audience, thus doubling their income. They  enable influencers with millions of followers to sell products to their fans.With their proprietary technology and deep understanding of influencers, they are able to connect the best brands with the most suitable influencers",Seed,2500000,USD,2500000
SingX,https://www.crunchbase.com/organization/singx,"Financial Services, Payments","Singapore, Central Region, Singapore",SingX is a Singaporean Fin-tech company dealing with money transfer.,"69,671",Active,2014-01-01,year,,,,,For Profit,https://www.singx.co/singx,"Technology has opened doors to a faster, cheaper, and more convenient way to make cross-border payments.And we are here to help you make that change happen.",Seed,4500000,USD,4500000
Kashmi,https://www.crunchbase.com/organization/kashmi,"Financial Services, FinTech, Mobile Payments","Singapore, Central Region, Singapore","Kashmi is a neo-banking product designed for the lifestyles of millennials, enabling spending, saving, lending, investing and budgeting.","75,479",Active,2014-01-01,year,,,,,For Profit,http://www.kashmi.com,"Kashmi is a social, mobile, neo-banking product designed to fit seamlessly into the lifestyle of South-East Asia's banked and unbanked millennials, with features that enable on-the-go spending, saving, lending, investing and budgeting. Kashmi users utilize the platform as their primary bank account; where users are able to manage their finances, send/receive money to friends or service providers, save, invest (stocks etc), take loans.",Seed,555944,USD,555944
Digix,https://www.crunchbase.com/organization/digix-global,"Bitcoin, Blockchain, Ethereum","Singapore, Central Region, Singapore",Digix is a smart asset company that uses Blockchain technology to represent physical gold with tokens.,"75,556",Active,2014-01-01,year,,,,,For Profit,https://digix.global,"Digix is a smart asset company that uses Blockchain technology to represent physical gold with tokens. Digix aims to build stronghold of real-world assets represented as tokens on Blockchain. It was founded in 2014 and is based in Singapore, Central Region.",,6750000,USD,6750000
