Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Social Light,https://www.crunchbase.com/organization/social-light,Internet,"San Juan, Manila, Philippines",Social Light focuses on solutions that help businesses become sustainable through repeat customer sales.,"71,295",Active,2013-01-01,year,2016-11-15,day,,,For Profit,http://sociallightinc.com/,Social Light focuses on solutions that help businesses become sustainable through repeat customer sales.,M&A,636500,USD,636500
Tagcash,https://www.crunchbase.com/organization/tagcash-ltd,"Finance, Financial Services, FinTech, Payments","Makati, Manila, Philippines",Tagcash is a fintech-enabled app where users can create mini-programs utilizing financial technology and other core features of a wallet.,"81,597",Active,2014-01-01,year,,,,,For Profit,http://www.tagcash.com,"Tagcash is a digital wallet that includes online, offline, and SMS payments. Its mobile application is available in Android Play Store that comprises of payment options, transaction and balance details, staff and roles, balance checking, rewards, inventories, and credit services. The company offers its users with tagcash wallets, merchant payment services, pay and reward services, membership platform, closed loop currencies, and POSIF rating system. Tagcash wallets allows its users to pay for goods and services online and transfer to friends and relatives and pay through SMS, mobile app, and website. It also allows customers rate merchants and merchants to do the same. Tagcash is a Philippines-based company that was founded in 2014 by Mark Vernon.",Seed,3000000,USD,3000000
Booky,https://www.crunchbase.com/organization/booky,"Apps, Restaurants, Search Engine","Manila, Manila, Philippines",Booky is a restaurant discovery and booking app.,"89,999",Active,2014-01-01,year,,,,,For Profit,http://ph.phonebooky.com/,The #1 food app in the Philippines. Booky lets you search restaurants OFFLINE. It's super fast and always has the newest places.,Seed,250000,USD,250000
ZAP Group,https://www.crunchbase.com/organization/zap-com,"Big Data, Loyalty Programs, Mobile","Pasig, Rizal, Philippines","ZAP has helped over 800 merchants launch their own customized loyalty program through mobile number, QR or cards.","91,224",Active,2012-01-01,year,,,,,For Profit,http://www.zap.com.ph,"ZAP has helped over 800 merchants launch their own customized loyalty program. Merchants have the option for a card or mobile based loyalty program where they are able to customize their mechanics, build a database of members, and use data to create specific promotions for customers.",Early Stage Venture,1400000,USD,1400000
Barhead,https://www.crunchbase.com/organization/barhead,"Cloud Computing, Information Technology","Makati, Manila, Philippines",Barhead has built its foundation in the Cloud.,"97,285",Active,2012-01-19,day,,,,,For Profit,https://www.barhead.com/,"Barhead has built its foundation in the Cloud. Barhead helps enterprises stay ahead of the game through Microsoft Cloud solutions. They build flexible SMB solutions, scalable to grow with your business.Extend your reach and enhance your business. Make the move offshore with Barhead BPO solutions.    From its humble yet ambitious beginnings, Barhead has grown into a multi-national company with clients spanning across the globe. Their efforts in the industry has earned us several accolades including recognition as Microsoft’s “CRM Online Partner of the Year” for 2015. With decades of collective experience in Cloud and Applications development, their team of experts have been pushing the boundaries in providing new innovative ways to apply leading edge technologies to winning Cloud, Digital and Mobile strategies.",Seed,1000000,USD,1000000
Snipple Animation Studios,https://www.crunchbase.com/organization/snipple-animation-studios,"Animation, Content","Manila, Manila, Philippines",Snipple Animation Studios operates as a global animation studio that produces original content.,"97,646",Active,2010-01-01,year,,,,,For Profit,https://snippleanimation.com/,"Snipple Animation Studios operates as a global animation studio that produces original content. It has established itself as a trusted production partner to the world’s most powerful studios. Snipple Animation has worked consistently with some of the biggest broadcast networks globally, including Netflix, Warner Bros, Disney, Dreamworks, and Nickelodeon.",,6000000,GBP,8141488
ABC360,https://www.crunchbase.com/organization/abc360,"E-Learning, Education, Internet","Baguio City, Baguio, Philippines",ABC360 aims to become the best and largest leading professional online English lesson,"98,658",Active,2011-01-01,year,,,,,For Profit,http://global.abc360.com/Teacher/Teacher/index,"As it is not their main language, many young Chinese people often encounter difficulties understanding and communicating in English. They can write and read English but some could not speak or listen to it well. While it is true that Chinese people would really love to learn English as it contributes to their individual job qualifications, we see that the biggest problems hindering them from learning are time and money. They need flexible time and a reasonable price which traditional English schools cannot offer. ABC360 is more than willing to provide them very good English service with flexible time at a reasonable price so that every young Chinese person can have the opportunity to practice their English communication skills. Speaking and listening are the main focus of our lessons. This is done with foreign English specialists through a 1-on-1 learning process in ABC360.",Early Stage Venture,15300000,USD,15300000
Straive,https://www.crunchbase.com/organization/spi-global,"CRM, Outsourcing","Nino, Iloilo, Philippines",Straive is a global provider of technology-driven content and data services.,"103,148",Active,2010-01-01,year,2021-08-20,day,,,For Profit,https://www.straive.com/,"Global Solutions. Multinational Platform. Straive is one of the world's largest and most diversified Business Process Outsourcing (BPO) service providers in terms of clients, geographic presence, and capabilities. We have defined the highest standards of excellence together with our clients for Knowledge Process Outsourcing (KPO) and Customer Relationship Management (CRM). Our global team of over 18,000 dedicated BPO professionals makes this possible. We are also proud to let you know that SPi Global has been the ""BPO Company of the Year"" for 2011, a recognition given by the International ICT Awards. For more than 30 years, we have been offering Fortune 500 companies a full roster of high-quality, innovative end-to-end solutions. Our clients look to us for: a wide range of voice and non-voice BPO solutions the broadest global delivery network with 30 locations spanning North America, Netherlands, Australia, India, Vietnam, and the Philippines. the ability to effectively combine deep domain knowledge with our core capabilities to deliver high-quality, single-source solutions that provide cost efficiencies, scalability, and exceptional customer care. One Vision. Multiple Competencies. Straive provides domain expertise in the Customer Interaction, Healthcare, and Publishing markets. We also provide services across a wide range of industries, including banking and financial services, government, information technology, media, not-for-profit organizations, retail, and travel. Through our key competencies, we support the vibrant BPO industry worldwide. Established. Evolving. Exceptional.",M&A,,,
ZipMatch,https://www.crunchbase.com/organization/zipmatch,"Marketplace, PropTech, Real Estate, Travel","Taguig, Rizal, Philippines","ZipMatch is an online marketplace that offers real-estate services for buyers, brokers, and real estate developers.","103,949",Active,2012-12-01,day,,,,,For Profit,http://www.zipmatch.com,"ZipMatch is an online marketplace that offers real-estate services for buyers, brokers, and real estate developers.  Most of the problems in the Philippine real estate industry today can be sourced in the long, tiring, and complicated process for buyers and brokers. Fortunately, there’s ZipMatch.com, the first property matchmaker for buyers, brokers and real estate developers that can help simplify the process.",,3100000,USD,3100000
Sakay ph,https://www.crunchbase.com/organization/sakay-ph,"Apps, Big Data, Navigation","Manila, Manila, Philippines",Sakay.ph is a website and mobile app that provides commuting directions in Metro Manila.,"106,195",Active,2013-10-01,day,,,,,For Profit,http://sakay.ph/,"Sakay.ph provides the best commuting directions in Metro Manila, providing multi-modal routes that intelligently blend formal and informal modes. With our unique, proprietary technology, They are able to map and track Jeepneys, Tricycles, and other informal modes that other apps can't process.",Seed,150000,USD,150000
Emapta,https://www.crunchbase.com/organization/emapta,"Consulting, Outsourcing, Professional Services, Staffing Agency","Manila, Manila, Philippines","Emapta is a next-generation business outsourcing provider, helping customers access talent & build dedicated teams in offshore geographies.","108,832",Active,2010-07-08,day,,,,,For Profit,https://emapta.com/,"Emapta is an Australian-owned and managed knowledge-based staffing platform operating across the Philippines, Singapore, Sri Lanka, Malaysia, and Vietnam. We help organisations make successful transformations by providing access to premium talent and business outsourcing solutions.",,,,
Poundit,https://www.crunchbase.com/organization/poundit,"E-Commerce, Electronics, Retail","Pasig, Rizal, Philippines","Poundit is an ecommerce startup for electronics, gadgets, and accessories.","113,512",Active,2014-01-01,year,,,,,For Profit,https://www.youpoundit.com/,Bringing you closer to technology.,Seed,629763,USD,629763
Silicon Valley Global PH Inc,https://www.crunchbase.com/organization/silicon-valley-global-ph-inc,Information Technology,"Capital, Quezon City, Philippines",Silicon Valley Global PH Inc is a Venture Capital Firm focus on Tech Investment and Asset Management,"119,409",Active,2013-03-04,day,,,,,For Profit,http://www.svg.ph,Silicon Valley Global PH Inc is an Venture Capital Firm Focus on Investment in Start-Up Companies and Manage Investment for Investor to Design Better Investment.,Seed,500000,USD,500000
Maya,https://www.crunchbase.com/organization/maya-5b1a,"Apps, Financial Services, Mobile Payments","Manila, Manila, Philippines",Maya offers end-to-end digital payments services.,"120,398",Active,2013-01-01,year,,,,,For Profit,https://www.maya.ph,"Maya offers merchant acquiring, domestic remittance, international remittance, issuing, payment acceptance, mobile payments, emerging payments, card issuing, digital financial services, digital payments, mobile, platform, technology, innovations, financial technology, digital disbursement, emerging payment acceptance solutions, e-wallets, digital lending, and digital banking.",,,,
CIRCE Scientific,https://www.crunchbase.com/organization/circe-scientific,"Health Care, Pharmaceutical","Mallorca, Nueva Ecija, Philippines",CIRCE Scientific focused on performing crystal engineering research of pharmaceutical compounds for pharma companies.,"125,699",Active,2012-01-01,year,,,,,For Profit,https://www.circescientific.com/en/,"CIRCE Scientific develops their own pipeline of optimised nutraceutical ingredients focusing on longevity and healthy.They intend to dramatically improve the health benefits of known active ingredients such as pterostilbene, ubiquinol, sitosterol, and vitamin D using our proprietary crystal engineering platform in order to develop innovative nutraceutical and pharmaceutical products in emerging health and longevity markets.",,1700000,EUR,1851305
CashCashPinoy,https://www.crunchbase.com/organization/cashcashpinoy,"E-Commerce, Shopping","Pasig, Rizal, Philippines","CashCashPinoy is a discount website offering its members bargains from selected restaurants, fashion stores, and hotels in the Philippines.","127,200",Active,2010-09-06,day,,,,,For Profit,http://www.cashcashpinoy.com,"Headquartered in Manila, Philippines, CashCashPinoy is a privately held company dedicated to organise brand sales events over a limited period of time (10 days), available only to members, for brands' end-of-season or overstock inventory up to 90% Off. The website also proposes selected offers for Discounted Services (Restaurants, Spa, Salons…) and exclusive travel deals on hand-picked hotels and resort in Philippines and outside the country CashCashPinoy hand selects both established and up and coming brands relevant to its members. Members: it's the key word for CashCshPinoy. For some companies, customer satisfaction is a 'buzzword' and nothing more. At CashCashPinoy, everything is designed to give the best possible experience to its members (97% Members Satisfaction / Jan 2013 - CCP Survey). CashCashPinoy pioneered the Flash Sales Market in The Philippines in 2010. Today, with 100 new Sale Events, and 200 fresh Deals proposed every week, CashCashPinoy is the #1 Goods Flash Sales Website in The Philippines.",Early Stage Venture,3900000,USD,3900000
Meliomar,https://www.crunchbase.com/organization/meliomar,"Food Processing, Logistics, Seafood","Manila, Manila, Philippines","Meliomar Inc., a Manila, Philippines-based seafood company.","132,531",Active,2013-01-01,year,,,,,For Profit,,"The company will use the proceeds to increase its processing capacity and logistics, as well as strengthen its internal systems, supporting growth in volume as well as the development of additional product lines to complement its current offering. As part of the agreement, Meliomar will partner with Rare’s flagship coastal fisheries program, Fish Forever, to source at least ten tons of sustainable seafood annually from local Filipino communities as part of jointly developed fishery improvement projects (FIPs).",,1000000,USD,1000000
Salarium,https://www.crunchbase.com/organization/salarium,"Bookkeeping and Payroll, Enterprise Software, FinTech, Mobile Payments, Payments, SaaS","Makati, Manila, Philippines","Salarium is payroll automation platform covering the complete solution from time & attendance, computation, disbursement and compliance.","136,447",Active,2013-05-01,day,,,,,For Profit,https://www.salarium.com,"Salarium is an end-to-end payroll platform working to provide global cross-border payroll services. Providing time & attendance, expense reimbursement, computation, disbursement and compliance either for companies to work in-house or with partners for fully outsourced solutions. Currently offering payroll services in the Philippines.",Seed,,USD,
Growave.ag,https://www.crunchbase.com/organization/growave-ag,"Agriculture, AgTech","Austria, Pangasinan, Philippines",Growave is an Agtech startup company offering herbicide free weed management.,"137,768",Active,2014-01-01,year,,,,,For Profit,https://www.growave.ag/,Growave is an Agtech startup company offering herbicide free weed management.,Seed,900000,USD,900000
InfinityHub,https://www.crunchbase.com/organization/infinityhub,"Advertising, Web Design","Davao City, Davao City, Philippines",Infinity Hub is a digital marketing agency.,"138,720",Active,2013-01-01,year,,,,,For Profit,https://infinityhub.com/,"InfinityHub provides digital marketing services. They offer services that include SEO services, digital marketing, logo design, graphic design, multimedia services, web development, and social media marketing.",,1300000,EUR,1530777
Four Eyes,https://www.crunchbase.com/organization/four-eyes,"E-Commerce, Eyewear, Fashion, Retail","Pasig, Rizal, Philippines",Online Eyewear Store in the Philippines,"142,986",Closed,2012-01-01,year,,,,none,For Profit,http://foureyes.com.ph,"They offer quality eyewear at the most affordable rates through their eCommerce store to the Filipino consumers. Prescription glasses, sunglasses, computer glasses can be tried at home using their Home Try-On feature, or through their website using the Virtual Try-On feature. They own the supply chain - from assembly to delivery of the end product.",Seed,350000,USD,350000
Startup Hearten,https://www.crunchbase.com/organization/startup-hearten,"Information Services, Information Technology, Internet, Social Media, Software","Australia, Isabela, Philippines","Startup Hearten takes a comprehensive approach to planning, deploying, and supporting collaboration and productivity tools","143,291",Active,2010-12-25,day,,,,,For Profit,,"Our simple and effective approach ensures the outcome we deliver will fully meet your specific requirements in a cost effective yet scalable manner, which reduces risk. Aligned to Customer Success, we identify the outcome to achieve and deliver it. With over 30 years of Collaboration experience let us help you with a new deployment or optimizing an existing collaboration platform, we can help you get to where you need to be.  We use a five phased approach which involves reviewing and assessing your current operations, identifying improvement opportunities, creating a solution that meets your business' short and long term goals followed by a deployment of the solution in a timely manner, packaged with ongoing support and services customized to your needs and specifications.",Seed,6000000,USD,6000000
IntelMutya Group,https://www.crunchbase.com/organization/intelmutya,"Angel Investment, Financial Services, Venture Capital","Taguig, Rizal, Philippines","IntelMutya Group, a dynamic and innovative private conglomerate, focuses on Technology, Real Estate, FMCG, and Private Equity Ventures.","144,678",Active,2011-02-28,day,,,,,For Profit,https://intelmutyagroup.com,"IntelMutya Group is a dynamic and innovative privately-held conglomerate holding company that specializes in Financial Technology (FinTech), Consumer Staples, Business Technology (BizTech), Education Technology (EduTech), and the Service industry. It was founded in 2011 as a tech consultancy firm and officially registered as such on March 28, 2016, after the long startup stage of research and development for building a disruptive innovation platform. With a strong foundation in the tech industry, the company has since expanded its network and diversified its portfolio of businesses, becoming a leading player in Financial Technology (FinTech), Consumer Staples, Business Technology (BizTech), Education Technology (EduTech), and Service industries. In November 2021, IntelMutya Group took a significant step in its evolution as a business and was converted into a consortium of businesses. The company was officially registered with the Securities and Exchange Commission (SEC), solidifying its position as a major player in the industries it serves. This move demonstrates the company's commitment to growth and expansion, as well as its ability to adapt to changing market conditions and evolving customer needs.",,,,
YOYO Holdings,https://www.crunchbase.com/organization/yoyo-holdings,"Internet, Mobile","Taguig, Rizal, Philippines",YOYO offers several reward platforms in Southeast Asia.,"149,663",Active,2012-10-10,day,,,,,For Profit,http://yoyo-holdings.com,YOYO is a group of business professional that challenges to solve the Biggest Issue in the World by providing several reward platforms.,Early Stage Venture,1300000,USD,1300000
Reed Elsevier Philippines,https://www.crunchbase.com/organization/reed-elsevier-philippines,"Information Services, Information Technology, Professional Services","Mandurriao, Iloilo City, Philippines","Reed Elsevier Philippines provides professional information solutions in the science and medical, legal, risk management, and b2b sectors.","155,262",Active,2010-01-01,day,,,,,For Profit,https://www.reedelsevier.com.ph/,,,,,
KMC Solutions,https://www.crunchbase.com/organization/kmc-solutions,Coworking,"Taguig, Rizal, Philippines",KMC Solutions is an ISO-Certified provider of Flexible Workspace Solutions and Staff Leasing in the Philippines.,"158,058",Active,2010-01-01,year,,,,,For Profit,https://kmc.solutions/,"KMC is an ISO-Certified provider of Flexible Workspace Solutions and Staff Leasing in the Philippines. We have the country's largest network of serviced offices and coworking space, with facilities across Metro Manila, Cebu, Clark, and Iloilo. They are dedicated to delivering customer-centric, highly-flexible office space solutions to businesses seeking to establish their business operations and grow in the Philippines. Headquartered in Bonifacio Global City (BGC), KMC delivers effective business solutions through a seamless integration of services, together with sister companies KMC Savills, the country's top real estate services firm and Kittelson & Carpo Consulting, a business consultancy firm. From building out facilities or providing private spaces in serviced offices, to complying with legal and business requirements down to human resources and payroll management, KMC offers a full suite of services that are designed to help companies outsource to the Philippines or enter and expand operations in the country.",Early Stage Venture,,USD,
Qwikwire,https://www.crunchbase.com/organization/qwikwire-2,"Real Estate, SaaS, Software","Makati, Manila, Philippines",Qwikwire specializes in providing real estate solutions for brokers and property developers.,"159,740",Active,2013-01-01,year,,,,,For Profit,https://qwikwire.com/,"Qwikwire specializes in providing real estate solutions for brokers and property developers. Its services include SaaS property management solutions, SAP-integrated billing and invoicing systems, cross-border settlements via licensed remittance channels, and property listing via the blockchain-powered multi-listing engine. The company was founded in 2013 and is headquartered in Makati, Metro Manila.",Early Stage Venture,1609500,USD,1609500
Rumarocket,https://www.crunchbase.com/organization/rumarocket,"Information Services, Information Technology, Internet, Machine Learning, Recruiting, Software","Pasig, Rizal, Philippines","Using machine learning algorithms to help companies hire faster, better and smarter","166,409",Active,2013-01-01,year,,,,,For Profit,http://www.rumarocket.com,Rumarocket is an end-to-end talent management platform that uses skill-based assessments and big data analytics to help companies identify and engage the right talents for their needs.  Rumarocket helps companies find the best IT talents for their hiring needs. They're an online platform that uses a three step ASSESS-EDUCATE-ASSESS process to evaluate and improve the quality of talent being considered for company positions.,Seed,200000,USD,200000
Khamsat,https://www.crunchbase.com/organization/khamsat,"Marketplace, Trading Platform","Arab, Abra, Philippines",Khamsat is online marketplace for digital services targeting the Middle East and North Africa.,"168,380",Active,2010-01-01,year,,,,,For Profit,https://khamsat.com/,,,,,
WorldStack,https://www.crunchbase.com/organization/worldstack,"Analytics, Events, Information Technology","Australia, Isabela, Philippines",WorldStack is a Canberra based startup that specialises in open source intelligence solutions,"174,966",Active,2014-01-01,year,,,,,For Profit,https://worldstack.net/,"WorldStack provides open source intelligence solutions and services that help them discover and monitor important events .Worldstack solves a problem. They have built machine learning platforms to augment our Analysts in unearthing data from the surface, deep, and dark web.",Seed,500000,USD,500000
Codashop,https://www.crunchbase.com/organization/codashop,Internet,"Taguig, Rizal, Philippines",The fastest and easiest way to purchase game credits.,"178,267",Active,2011-01-01,year,,,,,For Profit,https://www.codashop.com/id,,,,,
MobKard,https://www.crunchbase.com/organization/mobkard,"Apps, E-Commerce, Information Technology, Shopping","Makati, Manila, Philippines",MobKard is a mobile app that provides information on deals offered by merchants.,"179,566",Active,2013-01-01,year,,,,,For Profit,http://mobkard.com,"MobKard is a mobile application that provides information on deals offered by merchants. MobKard delivers deals from retailers, restaurants, and services according to user location and preferences. It creates a digital profile of customers to allow for more personalized and precise promotional activations that generate sales for the merchant.",Seed,375000,USD,375000
Kickstart Ventures,https://www.crunchbase.com/organization/kickstart-ventures,"Finance, Financial Services, Venture Capital","Makati, Manila, Philippines","Kickstart Ventures provides funding, facilities, expertise and business connections for start-ups.","180,150",Active,2012-03-01,day,,,,,For Profit,http://www.kickstart.ph,"Kickstart Ventures Inc. puts big company resources - capital, facilities, expertise and business connections - behind startups, so investees can launch faster, and achieve scale and profitability sooner. Kickstart Ventures, Inc. is a fully-owned subsidiary of leading telecommunications company Globe Telecom launched in March 2012 to help support and develop a dynamic community of technopreneurs in the Philippines. It is committed to build innovative businesses in cooperation with like-minded individuals and organizations by providing funding, mentorship and education.",,,,
Thinkst Canary,https://www.crunchbase.com/organization/thinkst-canary,"Cyber Security, Intrusion Detection, Network Security, Security, Software","Australia, Isabela, Philippines",Thinkst Canary provide high fidelity honeypots that deploy in minutes (to let you know when your networks have been breached).,"183,563",Active,2010-04-01,day,,,,,For Profit,https://canary.tools,"Canary devices (hardware, VMWare Images, AWS AMI's or GCP machines) are deployed onto your networks in minutes mimicing high-value targets. External attackers and even malicious insiders tip their hand and reveal their presence by touching them. With virtually no ongoing administration overhead, Canaries are deployed on all 7 continents, and are loved all over the world. https://canary.tools/love",,,,
Quickfire Games,https://www.crunchbase.com/organization/quickfire-games,"Education, Gaming, PC Games","Philippine, Benguet, Philippines","Game development company that's passionate about games, education and the business of games","185,266",Closed,2013-09-01,day,,,2017-06-01,day,For Profit,http://www.quickfire-games.com,"Although they begun in original IP development, their experiences in researching, developing & marketing their first large scale title provided many insights on challenges in the industry faced by both developers & consumers. As such they've shifted their focus onto the development of a games distribution platform, that fine-tunes discoverability by matching specific types of users with content better suited to their tastes. Thanks to their background as both consumers and developers, they know what both sides are looking for and can fine-tune their platform to a granular level. Furthermore their marketing strategy revolves around matching users to content rather than mass acquisition resulting in higher quality users.",Seed,176298,USD,176298
JustPayroll,https://www.crunchbase.com/organization/justpayroll,"Accounting, Biometrics, Software","Makati, Manila, Philippines","JustPayroll.ph is a provides payroll solutions that simplifies timekeeping, scheduling, salary calculations, for the Philippines market","188,099",Active,2014-01-01,year,2024-01-15,day,,,For Profit,http://www.justpayroll.ph,"JustPayroll.ph, a prominent provider of payroll solutions designed for the Philippines market, simplifies the complexities of timekeeping, scheduling, salary calculations, and government reports. With JustPayroll, these tasks no longer need to be intricate.",M&A,,,
BeautyMNL,https://www.crunchbase.com/organization/beautymnl,"Beauty, Cosmetics, E-Commerce","Manila, Manila, Philippines",BeautyMNL is a e-commerce website that provides beauty care products.,"188,176",Active,2014-01-01,year,,,,,For Profit,https://beautymnl.com,"BeautyMNL is an online seller of health and life care products. They offer skin, body, and homecare products. It also provides fashion, sports nutrition, beverages, and makeup products.",Early Stage Venture,,USD,
Honesty Apps,https://www.crunchbase.com/organization/honesty-apps,"Apps, Information Technology, Software","Makati, Manila, Philippines",Honesty Worldwide LTD. is a startup that focuses on bringing people together through establishing web and mobile social platforms.,"189,988",Closed,2013-01-01,year,,,,none,For Profit,http://honestyapps.com,,,50000,USD,50000
Engoo,https://www.crunchbase.com/organization/bibo-global-opportunity-inc,"E-Commerce, Education, Internet","Makati, Manila, Philippines","Online English tutorial company, 100% subsidiary of DMM.com in Japan.","191,127",Active,2013-02-14,day,,,,,For Profit,https://teach.engoo.com/app/teach,,,,,
Navegar,https://www.crunchbase.com/organization/navegar,"Advice, Crowdfunding, Financial Services, FinTech, Venture Capital","Makati, Manila, Philippines",A Philippines-based private equity fund.,"191,426",Active,2012-01-01,year,,,,,For Profit,http://navegar.com.ph/,"Navegar is a private equity fund that invests exclusively in Philippine companies. It is managed by Nori Poblador and Javier Infante in partnership with Brummer & Partners, a leading European alternative asset manager. The fund’s investment team is based in Manila. Navegar provides growth capital to established businesses, with a target investment size up to PHP 1 billion. In addition to investing capital, Navegar seeks to maximize the value of its portfolio companies by providing financial, operational and strategic guidance. The fund’s investors include development finance institutions and European family offices and has over PHP 5 billion in committed capital.",,,,
Airchat,https://www.crunchbase.com/organization/airchat,Enterprise Software,"Austria, Pangasinan, Philippines",Airchat is a mobile smartphone application that collects contact information from multiple sources into one program.,"192,473",Active,2013-01-01,year,,,,,For Profit,http://airch.at,Enterprise messenger and mobile directory.,,,,
