Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Aboitiz Power Corp,https://www.crunchbase.com/organization/aboitiz-power-corp,"Electrical Distribution, Energy, Power Grid","Manila, Manila, Philippines","Aboitiz Power Corp is in the Electric Power Industry engaged in power distribution, generation and retail electricity services.","231,651",Active,1998-01-01,day,2017-05-04,day,,,For Profit,http://www.aboitizpower.com/,"Aboitiz Power Corp. is in the field of electric power. They provide dependable, reasonable, and responsible energy solutions. The corporation is in charge of a variety of power facilities, including geothermal, hydroelectric, solar, wind, oil-fired, and coal-fired ones. The majority of the energy produced by Power originates from non-renewable sources.",IPO,,,
KSK Food Products,https://www.crunchbase.com/organization/ksk-food-products,"Food and Beverage, Grocery, Manufacturing, Nutrition, Snack Food","Caloocan, Quezon City, Philippines","KSK Food Products is a manufacturer and supplier of nutritious snack foods such as chips, peanuts, and biscuits.","232,527",Active,1990-01-01,year,,,,,For Profit,https://kskfoodproducts.com/,,,,,
Nexus Technologies,https://www.crunchbase.com/organization/nexus-technologies,"Information Technology, Security","Makati, Manila, Philippines",Nexus Technologies are deliver real business benefits through the power of leading technologies.,"232,925",Active,1994-12-20,day,,,,,For Profit,https://nexustech.com.ph,"Nexus  is one of the leading corporate IT resellers and systems integrator in the country. Nexus serves as the vanguard for its competitors in the local industry and effectively introduces the most relevant modern technologies in the local tech scene while continuously venturing into IT companies with different core businesses to further boost its value as a company to its partner-clients, principals, and stakeholders. Nexus approaches the future with fresh energy and a resolve to continue its original vision for the company. Nexus will continue to build up its infrastructure and business processes to ensure the most rewarding experience for its clients and its people.",,,,
North Trend Marketing Corporation,https://www.crunchbase.com/organization/north-trend-marketing-corporation,"Automotive, Industrial, Retail","Cebu, Cebu City, Philippines",North Trend Marketing Corporation retails an extensive array of industrial lubricants and automotive tires.,"238,133",Active,1995-01-01,year,,,,,For Profit,https://northtrend.com/,,,,,
Bounty Fresh Food,https://www.crunchbase.com/organization/bounty-fresh-food,"Commercial, Food and Beverage, Food Processing, Industrial Manufacturing","Caloocan, Quezon City, Philippines","Bounty Fresh Food supplies dressed chicken to hotels, restaurants, food companies, and supermarkets.","239,133",Active,1995-01-01,year,,,,,For Profit,http://bounty.ph/,,,,,
SM Prime Holdings,https://www.crunchbase.com/organization/sm-prime-holdings,Construction,"Pasay City, Pasay, Philippines",SM Prime Holdings​ is one of the largest integrated property developers in Southeast Asia that offers innovative and sustainable lifestyle.,"239,351",Active,1994-01-01,year,,,,,For Profit,http://www.smprime.com/,"SM Prime Holdings, Inc.​ is one of the largest integrated property developers in Southeast Asia that offers innovative and sustainable lifestyle cities with the development of malls, residences, offices, hotels and convention centers. It is also the largest, in terms of asset and income base, in the Philippines. SM Prime Holdings, Inc. was incorporated in the Philippines in 1994. They started as a mall developer and operator and grew to be the biggest retail shopping center developer and operator in the Philippines. Currently, it has 60 malls in and outside Metro Manila and 7 shopping malls in China, totaling 9.1 million square meters of Gross Floor Area (GFA). In the Philippines, they have a total of 17,309 tenants and 1,472 tenants in China.",,,,
Robinsons Bank,https://www.crunchbase.com/organization/robinsons-bank,,"Quezon City, Quezon City, Philippines","RobinsonsBank is majority-owned by JG Summit Holdings Inc. (JGSHI), one of the largest and most successful conglomerates in the Philippines.","241,402",Active,1997-01-01,year,2022-09-30,day,,,For Profit,http://www.robinsonsbank.com.ph,"RobinsonsBank is majority-owned by JG Summit Holdings Inc. (JGSHI), one of the largest and most successful conglomerates in the Philippines.",M&A,,,
VST ECS Phils.,https://www.crunchbase.com/organization/vst-ecs-phils,"Cloud Data Services, Data Center, Information and Communications Technology (ICT), Information Technology","Manila, Manila, Philippines","VST ECS Phils. provides computing solutions such as repair and maintenance, ICT education, cloud, data center, and isupport services.","241,817",Active,1998-01-01,year,,,,,For Profit,https://www.vstecs.com.ph,,,,,
GrainPro,https://www.crunchbase.com/organization/grainpro,Agriculture,"Olongapo, Olongapo, Philippines",Experts in Ultra Hermetic™ Storage of Dried Agricultural Commodities.,"242,777",Active,1992-01-01,year,,,,,For Profit,http://grainpro.com,"GrainPro, Inc., a green, “not-only-for-profit“ company, is driving a global revolution in safe storage and drying of grains and seeds. Using the principles of Ultra Hermetic™ technology and modified atmospheres, GrainPro has grown to become a world-leader and a key proponent of the Second Green Revolution – the proper storage, handling and distribution of food commodities. Founded in 1992 in Concord, Massachusetts, USA, GrainPro has a wide distribution network starting from its head office in Concord to its offices in Asia (Philippines and India), Africa (Kenya, Ethiopia and Ivory Coast) and Latin America (Mexico, Costa Rica, Guatemala and Brazil). GrainPro’s solutions are developed and manufactured by its wholly-owned subsidiary, GrainPro Philippines, Inc., located inside the Subic Bay Gateway Park, Philippines. GrainPro’s line of environmentally-friendly, easy-to-use and affordable storage and drying solutions are designed to reduce post-harvest losses of dry agricultural commodities. GrainPro’s solutions do not require the use of any toxic chemicals; thereby, increasing the global supply, reducing hunger, eliminating health risks, and improving smallholder farmers’ incomes. GrainPro is trusted worldwide and its solutions are used in over 100 countries. GrainPro’s staff of experts and professionals work closely with development organizations, governments, non-profit groups and academic institutions. Finally, GrainPro reaches out to food producers everywhere – from smallholder farmers to large-scale businesses -- to educate them about Ultra Hermetic post-harvest management systems. Eradicating the cycle of hunger and poverty, especially in developing nations, is a huge challenge. GrainPro is doing its part to solve this problem, inspired by the idea of securing a brighter and a more food sufficient future.",,,,
Royal Duty Free Shops,https://www.crunchbase.com/organization/royal-duty-free-shops,"Consumer Goods, Sales, Shopping","Subic, Zambales, Philippines",Royal Duty Free Shops is a duty-free operator and shops in the freeport zone.,"245,909",Active,1993-01-01,year,,,,,For Profit,https://royalsubic.com,,,,,
DITO Telecommunity,https://www.crunchbase.com/organization/dito-telecommunity,"Internet, Service Industry, Telecommunications","Taguig, Rizal, Philippines",DITO Telecommunity is a provider of telecommunications services.,"251,161",Active,1998-04-19,day,,,,,For Profit,https://www.dito.ph/,,,,,
Philippines AXA Life Insurance Corp.,https://www.crunchbase.com/organization/philippines-axa-life-insurance-corp,Insurance,"Makati, Manila, Philippines",Philippines AXA Life Insurance Corp. provides life insurance services.,"254,957",Active,1999-01-01,year,,,,,For Profit,https://www.axa.com.ph,"Philippines AXA Life Insurance Corp. provides life insurance services. Philippines AXA Life Insurance Corp. offers its products to save and invest for the future, plan for child's education, protect from major health costs, and protect income.",,,,
Stratpoint Technologies,https://www.crunchbase.com/organization/stratpoint-technologies,"Enterprise Software, Outsourcing, Software, Web Apps","Muntinlupa, Rizal, Philippines","Outsourcing software development company specializing in mobile and web app development, and digital enterprise software solutions.","260,367",Active,1998-01-01,year,,,,,For Profit,http://www.stratpoint.com,"Stratpoint has 17 years of experience in software development for the enterprise and consumer markets.  With Dado Banatao as their advisor, they have successfully developed and delivered mobile & web apps and solutions for clients in different industries such as telecommunications, retail, manufacturing and finance.  The team is highly passionate about software engineering and is continuously striving to learn more and be more. This drive led Stratpoint to become one of the few Amazon Web Services (AWS) Consulting Partners in the Philippines. Apart from that, select Stratpoint employees also have certifications in Adobe Experience Manager (AEM), Scrum and Java.  Stratpoint continues to serve clients locally and internationally - Japan, Myanmar, Hong Kong, Australia and the US. They also cater to clients from high-tech areas, such as Silicon Valley, who outsource software development to Stratpoint. While others teach agile, they do it daily collaborating on the core products of companies that they service.",,,,
Prime Global Finance,https://www.crunchbase.com/organization/prime-global-finance,"Finance, Financial Services, Lending","Quezon, Quezon City, Philippines","PG Finance provides diminishing-rate loans, commercial and consumer loan facilities, and business loans.","261,475",Active,1997-01-01,year,,,,,For Profit,https://pgfinance.com.ph,"PG Finance offers a variety of financial services, including diminishing-rate loans, commercial and consumer loan facilities. The company provides flexible terms and interest rates tailored to the needs of its clients. It also offers business loans and loans with real estate collateral, with the potential for loans up to 15 million. The company's services are accessible through its website, which also includes a FAQ section for customer inquiries.",,,,
First Sumiden Circuits,https://www.crunchbase.com/organization/first-sumiden-circuits,"Electronics, Industrial, Manufacturing, Mechanical Engineering","Cabuyao, Laguna, Philippines",First Sumiden Circuits is an electrical and electronic manufacturing company.,"263,807",Active,1996-01-01,year,,,,,For Profit,https://www.fsci.com.ph,"Sumiden Circuits manufactures flexible printed circuits and surface mount technology assemblies. They are committed to customer satisfaction, continuity of critical processes, resource conservation, protection of the environment, etc. They work to become the preferred site of customers through a safe workplace, organizational resilience, maximum flexibility at the lowest cost, manufacturing innovation, etc.",,,,
Accent Micro Technologies,https://www.crunchbase.com/organization/accent-micro-technologies,"Information and Communications Technology (ICT), Information Services, Information Technology","Pasig, Rizal, Philippines",AMTI is a technology solutions and systems provider that helps companies manage and transform their business .,"271,089",Active,1996-01-01,day,,,,,For Profit,http://amti.com.ph/,,,,,
Filipino Travel Center,https://www.crunchbase.com/organization/filipino-travel-center,"Information Technology, Security, Software, Tour Operator, Tourism, Travel, Travel Accommodations, Travel Agency","Makati, Manila, Philippines",FTC is a tour operator in Philipines.,"271,103",Active,1998-01-01,year,,,,,For Profit,https://www.filipinotravel.com.ph/,"FTC has own travel centers in the most important Philippines tourist destinations to offer you on the spot assistance . Its foreign ownership has allowed solid reliable management supported by a team of competent officers, extensive networking plus wider international and domestic reach and capability.",,,,
Better Mortgage Management,https://www.crunchbase.com/organization/better-mortgage-management,"Banking, Financial Services, Lending, Mortgage","Australia, Isabela, Philippines",Better Mortgage Management is a mortgage management company that provides the possible home loan options suited to the individual.,"271,405",Active,1999-01-01,year,,,,,For Profit,https://www.bettermm.com.au/,,,,,
Philippine Batteries Incorporated,https://www.crunchbase.com/organization/philippine-batteries-incorporated,"Automotive, Manufacturing, Retail, Wholesale","Quezon, Quezon City, Philippines",Philippine Batteries Incorporated provides a wide range of batteries for automobile sectors.,"274,151",Active,1998-07-01,month,,,,,For Profit,https://motolite.com/,,,,,
Pru Life UK,https://www.crunchbase.com/organization/pru-life-uk,"Finance, Financial Services","Taguig, Rizal, Philippines",Pru Life UK is an insurance commission service company that specialize in financial services.,"274,830",Active,1996-01-01,day,,,,,For Profit,https://www.prulifeuk.com.ph/en/,,,,,
Jimac Incorporated,https://www.crunchbase.com/organization/jimac-incorporated,"Consulting, Information Technology, Sales, Software","Quezon City, Quezon City, Philippines","Jimac Incorporated providing affordable, fully integrated, industry-specific business management solutions nationwide.","276,195",Active,1992-01-01,year,,,,,For Profit,https://jimac-inc.com,,,,,
Philippine Precision Technology,https://www.crunchbase.com/organization/philippine-precision-technology,"Foundries, Industrial Engineering, Industrial Manufacturing","Calamba, Laguna, Philippines",Philippine Precision Technology is a distributor of metal steel and offers steel fabrication and heat treatment services.,"279,279",Active,1996-06-01,day,,,,,For Profit,http://ppti.com.ph ,,,,,
RMR Electric,https://www.crunchbase.com/organization/rmr-electric,"Building Material, Electronics, Industrial Engineering, Manufacturing, Product Design","Antipolo, Rizal, Philippines","RMR Electric is a manufacturing company that offers electric panels, switch gears, enclosures, controls, and cable tray products.","282,322",Active,1990-08-13,day,,,,,For Profit,http://www.rmrelectric.com.ph,,,,,
USHIO PHILIPPINES,https://www.crunchbase.com/organization/ushio-philippines,"Industrial, Lighting, Manufacturing","Dasmariñas, Cavite, Philippines","USHIO PHILIPPINES, INC. manufactures lighting systems and components, and provides technical support for exposure machines.","283,194",Active,1996-01-09,day,,,,,For Profit,https://ushio.com.ph,,,,,
NutriAsia,https://www.crunchbase.com/organization/nutriasia,"Food and Beverage, Professional Services, Retail","Taguig, Rizal, Philippines",NutriAsia is a producer and distributor of sauces and condiments in the Philippines.,"283,358",Active,1991-01-01,year,,,,,For Profit,https://nutriasia.com,,,,,
Manila Water,https://www.crunchbase.com/organization/manila-water,Water Purification,"Quezon City, Quezon City, Philippines","Manila Water Company, Inc. is the East Zone concessionaire of the Metropolitan Waterworks.","284,874",Active,1997-01-01,year,2012-02-15,day,,,For Profit,http://www.manilawater.com/,"Manila Water provides water treatment, water distribution, sewerage, and sanitation services to residential, commercial, industrial, and semi-business customers in the Philippines. The company operates in East Zone, Outside East Zone, and Management Contracts segments. It offers water delivery, sewerage, septic sludge disposal, bacteriological water analysis, and other services, as well as pipeworks and management services. The company serves a population of approximately 6 million people in the East Zone encompassing 23 cities and municipalities, including Makati, Mandaluyong, Pasig, Pateros, San Juan, Taguig, Marikina, Quezon City, and Manila, as well as various towns of Rizal.",IPO,,,
Juan Carlo the Caterer,https://www.crunchbase.com/organization/juan-carlo-the-caterer,"Agriculture, Food and Beverage, Hospitality","Quezon City, Quezon City, Philippines",Every Project a Precious Masterpiece.,"292,574",Active,1996-01-01,year,,,,,For Profit,http://www.juancarlothecaterer.com,"Juan Carlo The Caterer, Inc., operating for 17 years now, is a member of Food Caterers' Association of the Philippines. Juan Carlo offers the following services: - Food & Catering Services - Floral Arrangements  - Food-to-go Orders (in Batangas only and nearby area)",,,,
Sun Star Publishing,https://www.crunchbase.com/organization/sun-star-publishing,"Advertising, Communities, Internet, News","Cebu City, Cebu City, Philippines",Sun.Star is a network of community newspapers. Your link to home in the Philippines.,"295,157",Active,1996-01-01,year,,,,,For Profit,http://www.sunstar.com.ph/,"The Sun.Star website empowers Philippine communities by providing news and information from the provinces to a national and global audience. It is in the list of top websites in the country based on Effective Measure reports, the media organizations industry provider of standard audience measurement. It placed number 68 as of March 2012 ranking. Sun.Star brand of journalism carried over the Internet makes the website a reliable source of news in the surfeit of information online.",,,,
Jobstreet.com Philippines,https://www.crunchbase.com/organization/jobstreet-com-philippines,"E-Commerce, Employment, Professional Services, Recruiting","Mandaluyong, Cavite, Philippines",Jobstreet.com Philippines is a Professional company that specializes in online employment marketplaces.,"296,044",Active,1997-01-01,day,,,,,For Profit,https://www.jobstreet.com.ph/,,,,,
Eventscape Manila,https://www.crunchbase.com/organization/eventscape-manila,"Digital Marketing, Event Management, Events, Media and Entertainment, Social Media Marketing","Makati, Manila, Philippines","Eventscape Manila is an event production company offering event management, digital marketing, and multimedia services.","296,230",Active,1996-01-01,year,,,,,For Profit,https://www.eventscapemanila.com,"Eventscape Manila is an event management company that produces quality work in the fields of event production, brand activation, entertainment, and lifestyle marketing. Their services include events, integrated marketing, social media marketing, and motion graphics.",,,,
SMITS,https://www.crunchbase.com/organization/smits,"Information Technology, Software","Pasig, Rizal, Philippines","SMITS is a company which provides Enterprise Applications, Infrastructure Management & Business Process Outsourcing services.","300,583",Active,1999-01-01,year,,,,,For Profit,https://smits.com.ph,,,,,
JJED Philippines,https://www.crunchbase.com/organization/jjed-philippines,"Customer Service, Retail, Wholesale","Mandaluyong, Cavite, Philippines",JJED Philippines offers a wide array of quality washroom hygiene products for customer convenience and satisfaction.,"302,226",Active,1994-01-01,year,,,,,For Profit,https://www.jjedph.com,JJED Philippines is a  distributor of hygiene products that has been and continues to be the vendor-of-choice of businesses across the nation. The industry selling powder detergent for the foodservice industry and gradually diversified into the entire public washroom hygiene solutions market.,,,,
"Globo Asiatico Enterprises, Inc.",https://www.crunchbase.com/organization/globo-asiatico-enterprises-inc,"Health Care, Medical, Oncology, Pharmaceutical","San Pablo City, San Pablo, Philippines","Globo Asiatico Enterprises, Inc. is a distribution company specializing in life-saving Oncology medicines.","303,080",Active,1994-01-01,year,,,,,For Profit,https://www.globoasiatico.com.ph,,,,,
CommSec,https://www.crunchbase.com/organization/comsec,"Advice, Financial Services, Lending, Wealth Management","Australia, Isabela, Philippines",CommSec is a Financial Services company.,"303,168",Active,1995-01-01,day,,,,,For Profit,https://www.commsec.com.au,,,,,
Genie Technologies,https://www.crunchbase.com/organization/genietech,Information Technology,"Makati, Manila, Philippines","Genie Technologies provides an end-to-end, comprehensive, & fully integrated business solutions, along with the industries’ best practices.","304,463",Active,1999-01-01,year,,,,,For Profit,http://www.gti.com.ph,,,,,
Roberts Automotive and Industrial Parts Manufacturing Corporation,https://www.crunchbase.com/organization/roberts-automotive-and-industrial-parts-manufacturing-corporation,"Automotive, Industrial, Industrial Manufacturing, Manufacturing","Cabuyao, Laguna, Philippines",Automotive and Industrial Parts Manufacturer,"309,148",Active,1993-02-01,month,,,,,For Profit,https://roberts.com.ph/,"Roberts AIPMC has been in the business of supply and manufacture of automotive parts since 1993.  The factory is located in Cabuyao Laguna, Philippines, and has been operating for 28 years. Roberts offers different product lines. Among them are Radiators, Leaf springs, Mufflers, Steel Tubing, and Body panels for Automotive and Motorcycle.  Utilizing the same facilitates, product offerings were later extended to sectors other than Automotive which now also covers Construction, Furniture, Manufacturing, and other related industries. The Evercool brand of radiator manufactured by Roberts for the aftermarket is the leading brand in the country  The Tiger brand of leaf spring manufactured by Roberts for the aftermarket is the brand of leaf spring in the country  Roberts supports the vision of the government to turn the country into a regional automotive manufacturing hub.  Roberts is a member of the RGC Group of Companies, the largest polyurethane foam producer in Southeast Asia. There are currently 25 factories nationwide. Roberts is the RGC Groups' venture into metal parts and products manufacturing.  Roberts is currently supplying to local Automotive OEM Assemblers, Motorcycle OEM Assemblers, Automotive & Industrial aftermarkets, and various Manufacturing companies in need of metal parts.  Roberts has also been exporting its products to the USA, Europe, Middle East, and Asia since 1998.",,,,
Producers Bank,https://www.crunchbase.com/organization/producers-bank,"Banking, Financial Services, Lending","Pasig, Rizal, Philippines","Producers Bank offers banking, lending, and financial services that help improve the economy through farmers and SMEs.","311,955",Active,1995-11-27,day,,,,,For Profit,https://www.producersbank.com.ph,,,,,
Minerva Foods Australia,https://www.crunchbase.com/organization/minerva-foods-australia,Food Delivery,"Australia, Isabela, Philippines",Minerva Foods Australia is a joint venture established by salic and minerva in australia.,"319,202",Active,1992-01-01,year,,,,,For Profit,https://www.minervafoods.com/en/the-company/,Minerva Foods Australia is a joint venture established by salic and minerva in australia.,,,,
