Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Mineski,https://www.crunchbase.com/organization/mineski-franchise,"Digital Media, News, Sports, Video Streaming","Quezon City, Quezon City, Philippines","Mineski is a digital platform that offers news, sports content, event booking and video streaming services.","107,067",Active,2004-02-14,day,,,,,For Profit,http://www.mineski.net,,Early Stage Venture,1060000,USD,1060000
MGM Wireless,https://www.crunchbase.com/organization/mgm-wireless,"Communications Infrastructure, Public Safety, Wireless","Australia, Isabela, Philippines","MGM Wireless is most trusted name in School Communication, Student Attendance & Safety and RollMarking Solutions.","117,385",Active,2001-01-01,year,2001-07-27,day,,,For Profit,http://mgmwireless.com,"MGM Wireless is most trusted name in School Communication, Student Attendance & Safety and RollMarking Solutions. Whether it’s an engaging school app for news, information and sport, or 2-way personal in-app messaging with automatic fail-over to 2-way SMS, or email, or landline, or desktop web, or mobile web or all your social media networks, MGM provides you with one, integrated student information system platform for all your school-wide communication needs. Absence Management. Now With 2-Way Messaging. Reduce Your School SMS Costs. MGM’s messageyou + WatchLists are Australia’s leading student absence notification and management systems. Now with 2-way personalised in-App Absence Alerts with automatic failover to 2-way SMS (for those parents without the School Star app or without mobile internet or Wi-Fi), with MGM you can be 100% confident that all parents will always receive your absence alerts – and for the lowest cost possible. Why MGM Wireless? Expertise. Track record. Market Leadership. Over 1,200 schools and more than 1.6 million parents and students across Australia, New Zealand and the U.S.A rely on MGM for their school communication, parent engagement and student attendance management needs. Our deep understanding of school operations, parent communication expertise and enviable track record of ongoing innovation have made MGM Wireless the undisputed school communication leader.",IPO,2000000,USD,2000000
Sourcefit,https://www.crunchbase.com/organization/sourcefit-philippines-inc-outsourcing-offshoring,"Consulting, Human Resources, Information Technology, Staffing Agency","Quezon, Quezon City, Philippines","Customized, transparent business process outsourcing and staffing solutions make offshoring/outsourcing in the Philippines easier than ever.","117,746",Active,2006-11-01,day,,,,,For Profit,http://www.sourcefit.com/,,,,USD,
SBOBET,https://www.crunchbase.com/organization/sbobet,"Casino, E-Commerce, Gambling, Online Games","Makati, Manila, Philippines",Sbobet is an online bookmaker.,"121,575",Active,2004-01-01,day,,,,,For Profit,https://www.sbobet.com/,"Bola adalah olahraga yang penuh gairah dan keseruan. Kini, dengan kehadiran SBOBET WAP, pengalaman bertaruh di dunia judi bola semakin menarik. Apa yang membuat SBOBET WAP begitu istimewa? Bayangkan Anda sebagai seorang pecinta sepak bola yang memiliki keinginan untuk merasakan sensasi taruhan langsung saat pertandingan berlangsung. SBOBET WAP memberikan Anda akses ke platform taruhan online yang cepat, aman, dan mengasyikkan. Dengan menggunakan SBOBET WAP, Anda dapat dengan mudah menempatkan taruhan pada tim favorit Anda, berpartisipasi dalam pasar taruhan yang beragam, dan meraih peluang kemenangan yang menggiurkan. SBOBET WAP bukan hanya sekadar situs taruhan biasa. Ia menghadirkan kemudahan akses melalui perangkat seluler, sehingga Anda dapat mengikuti pertandingan dan menempatkan taruhan kapan saja dan di mana saja. Ini seperti memiliki stadion dalam genggaman tangan Anda, di mana Anda bisa merasakan euforia dan kegembiraan yang sama seperti saat berada langsung di tribun penonton. Dalam dunia judi bola, kepercayaan adalah hal yang sangat penting. Dengan SBOBET WAP, Anda dapat memiliki ketenangan pikiran karena situs ini memiliki reputasi yang kuat dan telah beroperasi dengan sukses selama bertahun-tahun. Sistem keamanan yang canggih dan perlindungan data yang ketat memberikan jaminan bahwa informasi pribadi Anda akan tetap aman dan terlindungi. Dengan bermain di SBOBET WAP, Anda juga dapat menikmati berbagai bonus dan promosi menarik yang ditawarkan secara rutin. Ini merupakan kesempatan bagi Anda untuk meningkatkan peluang kemenangan dan merasakan manfaat tambahan dari pengalaman taruhan Anda. Tentu saja, dalam judi bola, kemenangan tidak selalu dapat dijamin. Namun, dengan pengetahuan tentang tim, analisis pertandingan, dan strategi yang tepat, Anda dapat meningkatkan peluang kemenangan Anda. SBOBET WAP memberikan alat dan informasi yang Anda butuhkan untuk membuat keputusan taruhan yang cerdas dan menguntungkan. Jadi, jangan ragu untuk mencoba SBOBET WAP dan merasakan sensasi taruhan bola yang tak terlupakan. Bergabunglah dengan komunitas penggemar sepak bola dan nikmati perjalanan mengasyikkan dalam dunia judi bola. Jadikan SBOBET WAP sebagai mitra taruhan Anda yang dapat membawa Anda menuju kemenangan dan kesuksesan. Bersiaplah untuk menjelajahi dunia taruhan bola dengan penuh semangat dan optimisme!",,,,
Sirona Capital,https://www.crunchbase.com/organization/sirona-capital,,"Australia, Isabela, Philippines","Sirona Capital is a real estate firm that focusses on property investment, development, and urban renewal.","151,226",Active,2009-01-01,year,,,,,For Profit,http://www.sironacapital.com,,,,,
Chemist Warehouse,https://www.crunchbase.com/organization/chemist-warehouse,"Food and Beverage, Retail","Australia, Isabela, Philippines",Chemist Warehouse is an Australian company operating a chain of retail pharmacies.,"158,464",Active,2000-01-01,year,,,,,For Profit,https://www.chemistwarehouse.com.au,,,,,
PayMaya,https://www.crunchbase.com/organization/paymaya,"Apps, E-Commerce, Prepaid Cards","Mandaluyong, Cavite, Philippines",PayMaya is an app that gives you a virtual prepaid card for online shopping and booking flights.,"169,659",Closed,2008-01-01,year,,,,none,For Profit,https://paymaya.com,PayMaya is a FREE mobile wallet app that caters to your needs for safe and seamless financial transactions using mobile phone.,,,,
Trends Group,https://www.crunchbase.com/organization/trends-group,"Communications Infrastructure, Information and Communications Technology (ICT), Network Security","Makati, Manila, Philippines","Trends Group provides a comprehensive range of communication, structured cabling, computer networking, and security services.","178,414",Active,2001-01-01,year,,,,,For Profit,https://tgi.com.ph,,,,,
188BET,https://www.crunchbase.com/organization/188bet,"Casino, Consulting, Gambling, Gaming, Online Games","Makati, Manila, Philippines","188BET is a global online gaming company that offers more than 10,000 live games to bet on each month.","178,778",Active,2006-01-01,year,,,,,For Profit,https://www.188bet.com,,,,,
National Grid Corporation of the Philippines,https://www.crunchbase.com/organization/national-grid-corporation-of-the-philippines,Energy,"Quezon, Quezon City, Philippines",National Grid Corporation of the Philippines is the transmission service provider and system operator of the Philippine power grid.,"181,007",Active,2009-01-01,year,,,,,For Profit,https://www.ngcp.ph/,"The National Grid Corporation of the Philippines has completed many components of the Mindanao-Visayas Interconnection Project (MVIP), including the Santander and Dapitan Cable Terminal Stations, the 350kiloVolt (kV) undersea cable, and the Lala-Aurora 138kV transmission line. The National Grid Corporation of Pakistan (NGCP) is a privately owned corporation in charge of operating, maintaining, and developing the country's state-owned power grid, an interconnected system that transmits gigawatts of power at thousands of volts from where it is generated to where it is required.",,,,
Yondu,https://www.crunchbase.com/organization/yondu,"Information Technology, Software","Taguig, Rizal, Philippines",Yondu is an IT solutions company for custom software.,"188,040",Active,2001-01-01,year,2019-09-12,day,,,For Profit,https://www.yondu.com,Yondu is an  IT solutions company. It is a managed service provider in handling and managing information security. They empower businesses across various industries through a wide array of innovative technology solutions to help them scale in the new digital economy.,M&A,,,
Personal Collection,https://www.crunchbase.com/organization/personal-collection,"E-Commerce, Online Portals, Retail, Sales","Quezon City, Quezon City, Philippines",Personal Collection is a direct marketing company that sells high quality products through its dealer network.,"198,339",Active,2003-01-01,year,,,,,For Profit,https://www.pcdsi.ph/,"Personal Collection operates through the commitment of hardworking people who have discovered financial freedom and the Great Life, that is the ultimate incentive for doing business with PC. They empower every dealer, employee, and stakeholder with inspiring, innovative, and life-changing opportunities everyday towards the Great Life.",,,,
Infinit-O,https://www.crunchbase.com/organization/infinit-outsourcing,"Consulting, Information Technology, Legal, Outsourcing, Software","Pasay City, Pasay, Philippines",Business Process Outsourcing Services,"199,141",Closed,2005-09-15,day,,,,none,For Profit,http://www.infinit-o.com,"We build great, high-performing teams of domain experts to meet your unique needs while saving 70% on operational costs. Our goal is to create long-lasting partnerships with our clients; rendering a strong combination of business consultancy, process optimization, and outsourced services; all utilizing the latest technology to provide excellent value for our clients. Mission: Creating Endless Opportunities for our Partners to realize their full potential.",,,,
Open Access BPO,https://www.crunchbase.com/organization/open-access-bpo,"Content, Customer Service, Fraud Detection, Outsourcing","Makati, Manila, Philippines",Open Access BPO provides scalable multilingual outsourcing solutions for startups and established businesses.,"200,012",Active,2007-10-21,day,,,,,For Profit,https://www.openaccessbpo.com/,"Open Access BPO provides scalable multilingual outsourcing solutions for startups and established businesses empowering them to expand their market, increase efficiencies, and ensure every customer experience is a positive one. We specialize in providing excellent customer experience, content management, and back-office services backed by our technical expertise and an awesome workforce. For over a decade, we have supported our partners in creating effortless customer interactions and enhanced user experiences, while raising operational efficiency through streamlined processes behind the screens. With a wide range of front and back office outsourcing solutions delivered in over 30 languages, Open Access BPO tailors the right outsourcing solutions for any business in any industry. We have campuses in the Philippines, Taiwan, and China, thoroughly selected for their talent pool and technological advancement.",,,,
Inspiro,https://www.crunchbase.com/organization/inspiro-8fbc,"Analytics, Outsourcing, Training","Cebu, Cebu City, Philippines","Inspiro is a business process outsourcing company that offers CX analytics, automation, HR outsourcing, training and IT services.","205,314",Active,2001-01-01,year,,,,,For Profit,https://inspiro.com,,,,,
Zeenoh,https://www.crunchbase.com/organization/zeenoh,"Computer, Mobile, PC Games, Software","San Juan, Manila, Philippines","Zeenoh, Inc. is an entertainment software company for Internet of things.","207,823",Active,2008-01-01,month,,,,,For Profit,http://www.zeenoh.com,"Zeenoh, Inc. is an entertainment software company for Internet of things.",Seed,505000,USD,505000
Aviation Partnership Philippines,https://www.crunchbase.com/organization/aviation-partnership-philippines,"Aerospace, Air Transportation, Service Industry, Transportation","Pasay, Pasay, Philippines",Aviation Partnership Philippines provides aircraft maintenance services.,"209,052",Active,2005-01-01,year,,,,,For Profit,https://www.aplus.com.ph/,"Aviation Partnership (Philippines) Corporation is SIA Engineering's third-line maintenance joint venture outside Singapore. The joint venture provides line maintenance, light aircraft checks, and technical ramp handling as well as many other value-added services to Cebu Pacific Air and third-party airline customers at four major international airports — Manila, Cebu, and Davao and Clark — as well as many other secondary airports in the Philippines. The Company is now investing in infrastructures that form part of its identity as an organization. Indeed, having their own building contributed so much to boosting the morale of their people, as they finally have a place that they can proudly call their home. They currently have three (3) buildings in their main office: Building 1 housing the support offices, warehouse and wheels, and brakes shops, and Buildings 2 and 3 housing the shops. An office at Bay 112 at Terminal 3 exists for Maintenance Operations Control which is the center of coordination for operations.",,,,
MicroSourcing International,https://www.crunchbase.com/organization/microsourcing-international,"Bookkeeping and Payroll, Employment, Human Resources, Outsourcing, Recruiting","Quezon City, Quezon City, Philippines",MicroSourcing International is a provider of an offshoring and outsourcing solutions.,"210,158",Active,2004-01-01,year,2013-12-19,day,,,For Profit,http://www.microsourcing.com/,"MicroSourcing provides a range of offshore outsourced business solutions including contact centre services, back office processes, digital creative and development services, which are offered via a range of service delivery models.",M&A,,,
"Dynamic Outsource Solutions, Inc. (DOS1)",https://www.crunchbase.com/organization/dynamic-outsource-solutions-inc-dos1,"Consulting, Information Technology, Outsourcing, Software","Manila, Manila, Philippines","Dynamic Outsource Solutions, Inc. (DOS1) is a business process outsourcing company that provides valuable business solutions to its clients.","211,058",Active,2003-01-01,year,,,,,For Profit,https://www.dos1.com.ph,,,,,
Xelure Technologies,https://www.crunchbase.com/organization/xelure-technologies,"Consulting, Information Technology, Staffing Agency","Makati, Manila, Philippines","Xelure Technologies is an IT company that offers custom staffing, consulting, web services, and technology services.","217,219",Active,2000-01-01,year,,,,,For Profit,https://xelure.com,,,,,
Sports Central (Manila),https://www.crunchbase.com/organization/sports-central-manila,"Apparel, Fashion, Retail, Sporting Goods, Sports","Pasay City, Pasay, Philippines","Sports Central is engaged in the retail sale of specialized lines of apparel and accessories, not elsewhere classified.","225,026",Active,2002-08-01,month,,,,,For Profit,https://www.sportscentral.ph,"Sports Central is a retail company specializing in athletic footwear, sports apparel, and accessories. It offers a wide variety of well-known sports brands in the latest and trendiest styles.",,,,
Wide-Out Workforces Inc.,https://www.crunchbase.com/organization/wide-out-workforces-inc,"Advertising, Android, Mobile, SEO, Social Media","Makati, Manila, Philippines",WideOut is a services provider specializing in online advertising technology.,"225,737",Active,2005-01-01,year,,,,,For Profit,https://www.wideout.com/,"Wide-Out Workforces Inc. is a service provider for online advertising, specializing in Google and DoubleClick's platforms, having done work for clients in North America, Europe, and Asia.  They began as a multimedia and Flash development shop in 2005, creating cutting edge Rich Media ads for some of the biggest brands in the world. They have since diversified their range of competencies to include Website Design &  Development, Mobile Application Development, Search Engine Optimization, Social Media Management, and Google Analytics services.  They are currently the only Google Analytics Certified Partner in the Philippines.",,,,
ePerformax,https://www.crunchbase.com/organization/eperformax,"Call Center, Outsourcing, Technical Support, Telecommunications","Pasay City, Pasay, Philippines",ePerformax provides contact center and BPO services.,"229,457",Active,2002-01-01,day,,,,,For Profit,https://www.eperformax.com/,,,,,
PESO Resources Development Corporation,https://www.crunchbase.com/organization/peso-resources-development-corporation,"Employment, Human Resources, Professional Services","Quezon City, Quezon City, Philippines",PESO Resources Development Corporation is an HR management solutions company.,"234,899",Active,2001-01-01,day,,,,,For Profit,https://www.pesoresources.com/,,,,,
Sulit.com.ph,https://www.crunchbase.com/organization/sulit-com-ph,"Automotive, Classifieds, E-Commerce, Marketplace, Real Estate, Shopping","Pasig, Rizal, Philippines","Sulit.com.ph is an online marketplace that targets the Philippine market, offering a wide variety of goods, products and services.","235,029",Active,2006-09-11,day,2019-07-15,day,,,For Profit,http://www.sulit.com.ph,"Sulit.com.ph is a classified ads website that caters primarily to Philippine market. It is an online marketplace where people buy and sell a wide variety of goods, products, and services under different categories such as real estate, automotives, careers, business products and services, and many more among Filipino individuals and business groups all over the world.",M&A,,,
Six Eleven Global Teleservices,https://www.crunchbase.com/organization/six-eleven-global-teleservices,"Outsourcing, SEO","Davao City, Davao City, Philippines","Six Eleven Global Teleservices is to provide inbound, outbound outsource services and solutions to all BPO needs.","235,850",Active,2006-06-11,day,,,,,For Profit,http://www.sixelevencenter.com,"Welcome To Six Eleven Global Teleservices We understand the importance of delivering the basic: attention to instructions accompanied by an accurate and timely response to the problem. We provide simple yet accurate and reliable solutions to all your BPO needs. As a strategic partner, SixEleven provides a 24/7 inbound and outbound support enterprise than can improve your company's position in today's very competitive and highly technologically involved market. We take pride in utilizing today's state of the art technologies by incorporating them in to our day to day operations, while keeping things simple and precise to achieve specific goals. We provide you with the solutions and with services that work.     SixEleven Global Services and Solutions is a 500 seat contact center. We started our operations in May of 2006. We are located in the heart of the metropolitan city of Davao and General Santos City in the Philippines. On January 2007, SixEleven expanded and opened its Manila-based 200-seat call center.     We are proud to be the first Filipino-owned and Mindanao-based international contact center designed to provide quality services in various arenas of Sales, Marketing and Customer Support.     We house an army of individuals committed to Excellence and Professionalism. Equipped with the most modern facilities and state-of-the-art technology such interactive voice responses, automatic call distribution, predictive dialing, automatic number identification, web collaboration, and email management.     We are committed to provide our clients with quality and highly effective Customer Relationship Management services designed to answer their needs for corporate productivity, growth and profitability.     SixEleven provides a complete line of Customer Relationship Management support services designed to complement the needs of technology-driven companies, adding value to their business operations, product and brand development and after-sales services. Vision To provide our clients with highly effective and quality customer relationship management services designed to answer the corporate needs for: organizational efficiency, productivity, growth and profitability. We aim to provide our clients with real solutions to help them adapt to the rapidly changing environment of the technology industry. Mission To provide a complete line of total customer support services, designed to compliment the needs of technology-driven companies, and add value to their business operations, products and services MWith our commitment to excellence, flexibility and integrity, SixEleven Global Services, up to the last employee, aims not only to protect the brand names of our valued clients through outstanding customer service but convert their clients from database entries to loyal consumers of their products and therefore expand business opportunities and ensure growth and profitability.",,,,
ePLDT,https://www.crunchbase.com/organization/epldt,"Cloud Computing, Information Technology, Internet, Software","Makati, Manila, Philippines","ePLDT is an information technology company that offers data center, cloud, and cyber security services.","240,019",Active,2000-01-01,year,,,,,For Profit,https://epldt.com,"ePLDT is a telecommunications company. They provide data center, cloud, and cyber security services. They enable enterprises to achieve their digital transformation vision through their cloud and data center solutions. Their cyber security professionals manage and maintain security solutions to protect information technology.",,,,
Okada Manila,https://www.crunchbase.com/organization/okada-manila,"Hospital, Hotel, Leisure, Resorts","Parañaque, Rizal, Philippines","Okada Manila offers luxury stay, exquisite culinary, casino, spa, cultural performances, and shopping experience.","240,826",Active,2008-01-01,year,,,,,For Profit,https://www.okadamanila.com,,,,,
Department of Education,https://www.crunchbase.com/organization/department-of-education,Education,"Pasig, Rizal, Philippines",The Department of Education of the Phillipines is responsible for education and children’s services in the Republic of Phillipines.,"241,863",Active,2001-01-01,year,,,,,For Profit,http://www.deped.gov.ph/,"The Department of Education of the Phillipines is responsible for education and children’s services in the Republic of Phillipines. The department is responsible for ensuring access to, promoting, and improving the quality of basic education. The department was allocated 281 billion pesos by the Finance Ministry for 2014.",,,,
Sumisho,https://www.crunchbase.com/organization/sumisho,"Finance, Financial Services, Professional Services","Makati, Manila, Philippines",Sumisho provides motorcycle financing.,"249,661",Active,2009-01-01,year,,,,,For Profit,https://www.sumisho.com.ph,,,,,
Radius Telecoms,https://www.crunchbase.com/organization/radius-telecoms,"Cloud Data Services, Data Integration, Internet, Telecommunications","Cebu, Cebu City, Philippines","Radius Telecom Inc. is the telecommunications service provider, that offering data, internet, managed and cloud services.","251,289",Active,2000-01-01,year,,,,,For Profit,https://radius.ph/,"Radius Telecom Inc is the telecommunications service provider, that delivers its services on an end-to-end fibre optic infrastructure, running on a robust, reliable, and secure network, including data services, internet services, managed services, and cloud services.",,,,
Travellers International Hotel,https://www.crunchbase.com/organization/travellers-international-hotel,"Hotel, Transportation, Travel, Travel Accommodations","Pasay City, Pasay, Philippines",Travellers International Hotel is the developer and operator of Resorts World Manila.,"254,339",Active,2008-01-01,year,,,,,For Profit,https://travellers.com.ph,"Travellers International is a Philippine integrated resort. The Philippine Amusement and Gaming Corporation granted the company one of its first licenses. The Company started operations at RWM, the Philippines' first integrated leisure and resort site, which integrates privately-run gaming facilities with the hotel, shopping, eating, entertainment, and other leisure amenities.",,,,
Bpi Philam Life Assurance,https://www.crunchbase.com/organization/bpi-philam-life-assurance,"Banking, Financial Services, Insurance, Professional Services","Makati, Manila, Philippines",BPI-Philam life assurance is an insurance company.,"254,528",Active,2009-01-01,year,,,,,For Profit,https://www.bpi-aia.com.ph,"BPI-AIA is a strategic alliance between two leading companies in the country. The philippine american life and general insurance company philam life and the bank of the philippine islands. Philam life is the premier life insurance company in the philippines and the market leader for 60 years. BPI is a leading commercial bank in the country with over 160 years of experience in the local banking industry and an extensive branch network of branches and ATMs. Bpi-philam’s professional and expertly trained bancassurance sales executives are assigned in bpi branches nationwide to render financial advisory services that address customer's financial and protection needs. With the combined expertise and resources of these two trusted companies,  bpi-philam policyholders are assured that their insurance is backed by financial strength and stability.",,,,
BSFIL Technologies,https://www.crunchbase.com/organization/bsfil-technologies,"Food and Beverage, Food Processing, Manufacturing","Muntinlupa City, Rizal, Philippines",BSFIL Technologies is a manufacturer and supplier of food ingredients and seasonings.,"255,322",Active,2004-06-01,day,,,,,For Profit,https://bsfiltechnologies.com,"BSFIL Technologies is a food ingredient and seasoning manufacturer and supplier to the majority of food manufacturing companies, hotels and restaurants, and food chains. Ground and whole spices, spice oleoresins, food additives, seasoning blends, liquid sauces, natural flavors, food colors, and various food ingredients are among their product lines.",,,,
CAPiTA Snowboarding,https://www.crunchbase.com/organization/capita-snowboarding,"Apparel, Manufacturing, Sports","Austria, Pangasinan, Philippines","CAPiTA Snowboards is a snowboard manufacturing facility that produces men, women, and kids' snowboards & apparel.","256,460",Active,2000-01-01,year,,,,,For Profit,https://capitasnowboarding.com,,,,,
PesoPay,https://www.crunchbase.com/organization/pesopay,"Finance, FinTech","Makati, Manila, Philippines",PesoPay is a comprehensive and secure online payment gateway.,"257,257",Active,2000-01-01,year,,,,,For Profit,http://pesopay.com/,"PesoPay is a comprehensive and secure online payment gateway. It offers solutions and technologies to banks, payment service providers, and merchants, partnering with international card associations, banks, payment companies, and debit cards all over Asia. The company was founded in 2000 and is based in Makati, Manila, Philippines.",,,,
Cebu Landmasters,https://www.crunchbase.com/organization/cebu-landmasters,"Commercial Real Estate, Property Development, Real Estate, Residential","Cebu, Cebu City, Philippines","Cebu Landmasters is a real estate developer engaged in the development of residential, commercial, hospitality and civic projects.","257,598",Active,2003-01-01,year,2017-06-02,day,,,For Profit,http://www.cebulandmasters.com,"Cebu Landmasters is a real estate developer engaged in the development of residential, commercial, hospitality and civic projects.",IPO,,,
